epsilon,fold,perf_name,perf_val,fair_name,fair_val
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,0,accuracy,0.828650391524643,dpr,0.1869736785392401
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
,1,accuracy,0.8389127764127764,dpr,0.15125158099857372
