,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,e,fold
3079,0.37,0.3225806451612903,0.6666666666666666,0.2127659574468085,0.4792643346556077,0.0843253968253968,0.09577677224736048,0.15179918121094593,0.316,0
3080,0.595,0.7032967032967034,0.7272727272727273,0.6808510638297872,0.5353407861521817,0.050595238095238027,0.05128205128205132,0.10310277957336787,0.316,0
3081,0.475,0.5849802371541502,0.6607142857142857,0.524822695035461,0.44037744921264577,0.008928571428571397,0.05429864253393668,0.2153630683042448,0.316,0
3082,0.44,0.5483870967741935,0.6355140186915887,0.4822695035460993,0.4106262771967785,0.1974206349206349,0.09954751131221716,0.5323206205559146,0.316,0
3083,0.62,0.7397260273972602,0.7152317880794702,0.7659574468085106,0.5185719437432383,0.04265873015873012,0.039969834087481115,0.09039000215470794,0.316,0
3084,0.685,0.8061538461538461,0.7119565217391305,0.9290780141843972,0.5153864647193171,0.08630952380952372,0.0980392156862745,0.15826330532212884,0.316,0
3085,0.64,0.7721518987341773,0.6971428571428572,0.8652482269503546,0.48347157110229605,0.07440476190476197,0.09728506787330328,0.11969403145873747,0.316,0
3086,0.595,0.7157894736842105,0.7083333333333334,0.7234042553191491,0.505769924269744,0.007936507936507908,0.007541478129713397,0.015944839474251182,0.316,0
3087,0.63,0.7448275862068965,0.7248322147651006,0.7659574468085106,0.5355210962856112,0.11706349206349208,0.06636500754147813,0.2988580047403576,0.316,0
3088,0.59,0.6821705426356589,0.7521367521367521,0.6241134751773051,0.5662940257242457,0.06845238095238093,0.04751131221719451,0.15955613014436545,0.316,0
3089,0.535,0.6141078838174274,0.74,0.524822695035461,0.5420723644668831,0.0,0.016591251885369585,0.05860805860805868,0.316,0
3090,0.685,0.7741935483870968,0.7826086956521741,0.7659574468085106,0.6287414352686621,0.015873015873015817,0.06636500754147813,0.17840982546864906,0.316,0
3091,0.46,0.5573770491803279,0.6601941747572816,0.4822695035460993,0.44452458228152425,0.1031746031746032,0.18401206636500755,0.27364792070674426,0.316,0
3092,0.685,0.7849829351535835,0.7565789473684209,0.8156028368794326,0.5942420964058179,0.03869047619047628,0.09954751131221716,0.21019176901529849,0.316,0
3093,0.52,0.6363636363636364,0.6829268292682927,0.5957446808510638,0.4673638658492607,0.010912698412698485,0.06259426847662143,0.24746821805645336,0.316,0
3094,0.565,0.6716981132075472,0.717741935483871,0.6312056737588653,0.5189926673879072,0.09226190476190477,0.09276018099547513,0.18239603533721185,0.316,0
3095,0.695,0.8200589970501475,0.702020202020202,0.9858156028368794,0.4929078014184397,0.010912698412698485,0.015837104072398245,0.015837104072398245,0.316,0
3096,0.605,0.7106227106227107,0.7348484848484849,0.6879432624113475,0.5473614617141483,0.050595238095238027,0.0414781297134238,0.1171083818142642,0.316,0
3097,0.58,0.7181208053691275,0.6815286624203821,0.7588652482269503,0.4557038105541532,0.023809523809523725,0.0565610859728507,0.10558069381598788,0.316,0
3098,0.505,0.56,0.75,0.44680851063829785,0.5454381536242336,0.08730158730158727,0.085972850678733,0.1728075845722904,0.316,0
3099,0.66,0.7914110429447853,0.6972972972972973,0.9148936170212766,0.4828705373241976,0.019841269841269882,0.059577677224736066,0.13100624865330746,0.316,0
3100,0.625,0.7252747252747254,0.75,0.7021276595744681,0.5714028128380815,0.041603247082699135,0.05983827493261451,0.08878564335366712,0.316,1
3101,0.68,0.7935483870967742,0.7278106508875741,0.8723404255319149,0.5463397042913811,0.015981735159817267,0.017789757412398854,0.08094765214924105,0.316,1
3102,0.585,0.7260726072607262,0.6790123456790124,0.7801418439716312,0.4493929558841207,0.031963470319634764,0.011590296495956888,0.10895871754858844,0.316,1
3103,0.54,0.676056338028169,0.6713286713286714,0.6808510638297872,0.4421204471691309,0.03526128868594613,0.006469002695417836,0.0735742658533125,0.316,1
3104,0.625,0.7557003257328989,0.6987951807228916,0.8226950354609929,0.4876187041711745,0.004566210045662157,0.030188679245283005,0.09992552135054622,0.316,1
3105,0.68,0.7866666666666666,0.7421383647798742,0.8368794326241135,0.5709820891934128,0.1250634195839675,0.08706199460916443,0.25811462618811176,0.316,1
3106,0.655,0.7612456747404844,0.7432432432432432,0.7801418439716312,0.5680370236807308,0.02638254693049213,0.011590296495956888,0.14843240175911476,0.316,1
3107,0.365,0.4454148471615721,0.5795454545454546,0.3617021276595745,0.3672917417958889,0.03145611364789447,0.0889487870619946,0.2376329975883105,0.316,1
3108,0.5,0.6323529411764706,0.6564885496183206,0.6099290780141844,0.4236086068037024,0.06671740233384071,0.06280323450134773,0.10227691871187404,0.316,1
3109,0.475,0.5606694560669456,0.6836734693877551,0.475177304964539,0.4748767880754898,0.0136986301369863,0.014016172506738532,0.01533196198042269,0.316,1
3110,0.68,0.7961783439490445,0.7225433526011561,0.8865248226950354,0.5364827503305685,0.0580923389142568,0.036927223719676494,0.15666406582493966,0.316,1
3111,0.6,0.6875,0.7652173913043478,0.6241134751773051,0.5832431782666185,0.0012683916793505554,0.0320754716981132,0.1333912611717974,0.316,1
3112,0.665,0.7697594501718213,0.7466666666666667,0.7943262411347518,0.5751292222622912,0.038051750380517564,0.06846361185983829,0.12767413817562778,0.316,1
