accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,t,k,u,f,lf,nc,m,e
0.7853875267797423,0.3648653008030063,0.6509927002969325,0.2605384889725295,0.6062017792704092,0.047070727205224275,0.04185697045383803,0.051974065513696543,2,0.4,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.3524776519536999,0.35697468515220593,0.2902532317284018,0.7340042214816207,0.4827028102999276,0.0495368631187967,0.031310630156514606,0.057752567708898674,2,0.4,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.6546771557999104,0.22173507335594062,0.2645747234611329,0.21362347955142305,0.5040431873654192,0.04319112775954086,0.0440971592434134,0.0937220406120257,2,0.4,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.5706154974119045,0.1512115008496006,0.28979638532956437,0.27951451916149994,0.47145435050549633,0.027408310673137155,0.03303395336905758,0.06328346918702468,2,0.4,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.39630647512384043,0.329743627543157,0.29296036441462536,0.6860995910079815,0.495260509639036,0.03324940443368104,0.027744516000041953,0.06575231015605916,2,0.5,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.6513270661474254,0.3082319573263391,0.3815693729522861,0.3724793513281335,0.5563439514260075,0.11748280096256769,0.11368508096092167,0.2064270063043685,2,0.5,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.6137963394699921,0.36232164747268797,0.4673939041860057,0.42799602933859865,0.5502561650019333,0.07795448874607452,0.0427040907829244,0.09059353082656427,2,0.5,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.6383673967506303,0.24979756417458,0.37165286874050296,0.32174150501875276,0.5302356341295746,0.05524886792284521,0.04823964111160661,0.0980393823033908,2,0.5,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.6309649978063152,0.3025192384309895,0.40821616456345344,0.3464770588343461,0.5340612406841517,0.04642278908636511,0.02666123841218345,0.05024866468055146,2,0.6,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.34603033113512155,0.35282523634542573,0.2790971279582536,0.717061889415578,0.47266218987757025,0.03382545460067701,0.036260986781663784,0.05479173388505576,2,0.6,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.43627890693758953,0.19194074990402046,0.12876484372968197,0.4566594665020166,0.44302556515080366,0.02403206937188652,0.022875533649873426,0.028573921284374814,2,0.6,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.5905183490512832,0.289983681626279,0.37396574450423714,0.3727441352433837,0.5160013139792555,0.04340477199084843,0.03739677460716626,0.06272567316993816,2,0.6,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.4610798154211328,0.3641308366805425,0.36144919328907815,0.6196711814509853,0.5151310954949126,0.038073840249843026,0.011951437108820384,0.02343175080494899,2,0.7,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.4472766949563357,0.2908030032858748,0.2061144623725187,0.5997139899067093,0.4994037296329619,0.007246756412940913,0.035523981595902046,0.06044820747459989,2,0.7,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.42998799697901485,0.27324540162210037,0.3756359459449744,0.5612749421075198,0.47485750641783964,0.041606362625084437,0.01261977275158233,0.04666417112714156,2,0.7,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.6971009785381044,0.23470268305481895,0.4356662141442337,0.2572936234897355,0.5468851118838229,0.018343215772254166,0.031235872234302058,0.04493644911386116,2,0.7,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.4112648262348861,0.28301592118271024,0.26228477556774055,0.5358590644842629,0.4537793666607642,0.04232811324680773,0.047121044343817184,0.07374630530257072,2,0.8,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.37969171749111874,0.32813507114695734,0.31094235950513266,0.6605186022755541,0.4753595174321695,0.023595347389080527,0.043418251765795494,0.07203791626315915,2,0.8,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.3935708294241228,0.3185530998812923,0.23898456483288877,0.6602376148094999,0.4846966098581261,0.02686975573502971,0.026997282927956306,0.05077047047064391,2,0.8,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.40077812622722797,0.3009571032348767,0.2279942571179685,0.5675185036409326,0.4576056127116228,0.05593727854012907,0.02387014972037439,0.06370432733300513,2,0.8,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.45346307479541015,0.3794844170398751,0.36816299730085933,0.675452300240764,0.5291710531486613,0.023303958725954945,0.03493232406957171,0.03827488684911029,2,0.9,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.4761796195927933,0.298523741488115,0.2578779066517434,0.5024778288615579,0.4850495552757669,0.04436774486969177,0.04483861426868701,0.09070412184140642,2,0.9,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.6741468348504276,0.3538451016492289,0.5796177756695882,0.3805261222056856,0.5741872705781883,0.03627843203151647,0.035752278654926715,0.04472425827783249,2,0.9,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.7071634749778463,0.19583063972928777,0.37717212338603867,0.17544060533452588,0.5255137473270775,0.039405532743522445,0.054461818937792075,0.08526682674501133,2,0.9,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.44111507187854493,0.24738780470948876,0.1870180717587579,0.49266972341871484,0.45876722078329324,0.029584967771918193,0.037595650017431245,0.052569684944015094,2,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.01
0.377357456698774,0.30837578807710775,0.2696412418217,0.674379628417542,0.47896840344498476,0.02814607251881488,0.02485616520819946,0.04466586388064172,2,1.0,0.0,3.0,7.0,0.0,0.0,1.0,0.01
0.6755590218165068,0.31932924919970984,0.5234790032113579,0.3315006103137853,0.5579374573268119,0.030153277084743146,0.04231562329236388,0.05407177260883339,2,1.0,0.0,3.0,7.0,0.0,1.0,0.0,0.01
0.7058421759769065,0.3077760908193906,0.4398226449305633,0.30141373403548666,0.5678691090863605,0.030574811731288114,0.06403269110679534,0.08846739070479763,2,1.0,0.0,3.0,7.0,0.0,1.0,1.0,0.01
0.4276657278902788,0.2831376241027087,0.24955126946554565,0.4831379202538912,0.4466483960078606,0.08055895411793894,0.09231867910653357,0.1471367172398638,2,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.6127317987347929,0.24259437132889036,0.3118932419816335,0.27555971231585863,0.4977649540164425,0.09064369066310256,0.05941580631573294,0.14391281364838795,2,0.0,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.7434348087042698,0.30556490138686876,0.5106128277276603,0.2426224574624313,0.5724215809198312,0.05818422556507695,0.05611003732323372,0.10025920251337431,2,0.0,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.677831706649072,0.30058875268731944,0.5675303790485657,0.3240627836180515,0.5570799742993884,0.036272949823372834,0.042059590479669826,0.05719477511548617,2,0.0,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.5708913018793259,0.2527035588345573,0.28301270473244944,0.37124454453292305,0.5026500159860288,0.020592286586387978,0.051523519915709026,0.06635637944828798,2,0.1,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.4180962116590859,0.3472336646543043,0.2969213765261318,0.6195135244914599,0.4869238292168851,0.049586021896569556,0.052760494090013835,0.08164988827192031,2,0.1,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.6077616643484907,0.17686155570806242,0.27790492294177316,0.245920230770008,0.48412576490221354,0.05148566748885893,0.029455061797559363,0.06558096835420803,2,0.1,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.6705534357480465,0.3661481993936768,0.5178896256883622,0.39710775485874683,0.5774812144420931,0.03905217694123209,0.03160056662803189,0.041312825470460536,2,0.1,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.6033539139826565,0.27873473200529747,0.41383262864465875,0.36298908188428436,0.5212547404988894,0.03847687472826887,0.05601242523579737,0.08420078669634304,2,0.2,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.43883277670702825,0.32805667988143233,0.2454792003276705,0.5822581849376196,0.48762755149899534,0.03305678903920584,0.02869241696683058,0.059063985921212384,2,0.2,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.5162298442238562,0.2946028511668569,0.262730822951701,0.5262469309811767,0.51998444443207,0.05225317432437286,0.031850936820700705,0.07671769115538105,2,0.2,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.5612319209624599,0.2376602770938029,0.33079850753369594,0.39327127498266357,0.5038264236381336,0.022964809037432754,0.02298763440990633,0.03717601234255794,2,0.2,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.45286291431501013,0.3439071009378122,0.324679473202773,0.6250031306177227,0.511543021628182,0.043178953960098444,0.0349861529415976,0.07472225814375308,2,0.3,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.5706787898404666,0.29462097801819065,0.37595461281817427,0.4080296945779958,0.5149563272947628,0.03331736584525549,0.03456512813824236,0.06643700801525687,2,0.3,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.5803864440840488,0.20627313861123603,0.24576174811213894,0.295177225923253,0.48277395808217066,0.031178397169504046,0.03252295149085384,0.07201668194880603,2,0.3,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.45291039070979194,0.27068969485571587,0.3305442929149018,0.5779758274576945,0.4958362769557169,0.02156406484940155,0.01917292680123499,0.03203775160690172,2,0.3,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.509883144314282,0.3326306980050976,0.2898686442254788,0.5366388007325382,0.5192065988465913,0.05751672336878653,0.043060786829302235,0.10610409192686836,2,0.4,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.4198240025335833,0.26033612539283535,0.2570399121336726,0.47570876460745126,0.4389750492901463,0.03431490588020216,0.030691708237151193,0.06468939541248,2,0.4,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.5239624464923867,0.36552962241879905,0.3723185125228905,0.5455109561988019,0.5312514007778608,0.04393475764551362,0.025432040890066464,0.04941481277990911,2,0.4,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.5149643021649009,0.31066427916635053,0.36051593672404214,0.5110514303344538,0.5137163729180868,0.03450588369086575,0.016721327735610723,0.04066185629905819,2,0.4,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.5404315777818771,0.32187415932789876,0.2788916594525349,0.5300693236393809,0.5371473847125758,0.08821237533615116,0.10230231051746648,0.19554346665917158,2,0.5,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.41430334379436173,0.3585479262953846,0.29722222736897064,0.6707859851206577,0.5020589271229607,0.03795296322990593,0.030513112984905465,0.05494919225556585,2,0.5,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.48704597986035114,0.3277002723340657,0.3201638997636995,0.5234076272986357,0.4993909126423728,0.11579508969222307,0.16603008762590066,0.2667331735838616,2,0.5,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.6120467202054028,0.19522543082693347,0.20644818500041623,0.2878452675489696,0.5013167558508311,0.03569866328111101,0.047577034518694356,0.0790671320470047,2,0.5,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.441516678417876,0.25446863296480005,0.17976396438682063,0.5322123115685082,0.4724795277300169,0.05008728739215059,0.02292731112343912,0.05827811329696444,2,0.6,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.45664151285408766,0.3321061121806978,0.34193599225709803,0.6157373431281015,0.5110341887541797,0.02921138658711675,0.01712705591965378,0.02731317326990198,2,0.6,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.44346585604070626,0.29594892661251787,0.34044817199343547,0.5432113600730173,0.4773451779493033,0.0349031148297573,0.0359944623108923,0.048436860015499794,2,0.6,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.4618751157673313,0.30572938235211766,0.2934314898444931,0.5150670515963908,0.4798476751702303,0.08105277545170052,0.06214450460892403,0.13208269298986025,2,0.6,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.6425917443133012,0.22433466731420548,0.4409092399596163,0.265431187003992,0.5137780574175899,0.02118951720123749,0.03791692094415213,0.04804095525428098,2,0.7,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.46958847849566415,0.24137962275220995,0.2661083442068982,0.42684259668221197,0.4548840430753775,0.037777291937196075,0.046440676480784246,0.06678384964228537,2,0.7,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.5458735854693939,0.2655125550106344,0.2660573242804425,0.3900358870352946,0.4928270669063629,0.0604210408157448,0.07037477290452951,0.11830383639773678,2,0.7,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.5602346997556579,0.24885444457122582,0.4024491586955524,0.358071608839579,0.4914410242457512,0.0670248743769356,0.0747938437237042,0.1358049764097456,2,0.7,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.5600056124756724,0.24934415096557397,0.33895000797551156,0.3555547939841022,0.49036510272425937,0.03771643544635282,0.0524608432160783,0.07375732771282567,2,0.8,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.36076972401822704,0.337276159463169,0.3026782878819344,0.6869263543345866,0.47217843694952644,0.035562181698943617,0.039825372377091696,0.0657307159601816,2,0.8,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.44630659772875336,0.28443645872268386,0.2816266330251745,0.5046389982786093,0.4659786680424838,0.06611459853503802,0.06672025504491999,0.11168750595816053,2,0.8,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.4112519574345922,0.25513994425316866,0.17913186033137754,0.5152918666367203,0.44706890226060303,0.03803948481828009,0.01914077469960862,0.04248828745754443,2,0.8,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.5279671284910806,0.3495220754009573,0.28913976986361456,0.5919976845250756,0.5495179414431444,0.044145435929816526,0.03529720133157546,0.09361252565616718,2,0.9,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.2630150962486292,0.3221980945541438,0.20769285126172896,0.7359268018282666,0.4245900473770348,0.07252169694095992,0.06798489083485715,0.12599269608790603,2,0.9,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.3452621830615843,0.28645872099624414,0.17973060676556823,0.7068140484923016,0.4687510617131262,0.013315144276036417,0.02020321369691651,0.024978573811482586,2,0.9,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.596844041080568,0.21976990696419155,0.43400583560304096,0.2745962075229921,0.4869744713783975,0.035366986585083124,0.03590329156743803,0.04782910626514403,2,0.9,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.5554431630030432,0.36165330742708784,0.40528127495504107,0.5120075502812399,0.5408487689369263,0.036027880130126574,0.03711635541037693,0.04405584879661806,2,1.0,0.0,7.0,13.0,0.0,0.0,0.0,0.01
0.44329471844441903,0.26803515297440766,0.2310980071053299,0.5358597512993771,0.4747376736283521,0.05989492820593939,0.06910885144588888,0.12612368083040948,2,1.0,0.0,7.0,13.0,0.0,0.0,1.0,0.01
0.46499512315380576,0.27702022694725464,0.24190307826588953,0.5176205748495677,0.48279712091886157,0.020050863317760022,0.027246376459192014,0.03706559549422843,2,1.0,0.0,7.0,13.0,0.0,1.0,0.0,0.01
0.5977089763017907,0.3356965789374466,0.38578133599377373,0.4150605466178985,0.535209508515862,0.05559749502667395,0.0354103842328114,0.07299845423786189,2,1.0,0.0,7.0,13.0,0.0,1.0,1.0,0.01
0.44572273427063847,0.21305888427804748,0.1549086480616217,0.5184254378178176,0.4705902162480835,0.009480699563903742,0.017244652784392977,0.02165375963487551,2,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.541990815194408,0.3435295381783783,0.3772706365071816,0.4731962713215646,0.5185004614459748,0.11684321576528918,0.10070002385401802,0.20136768938965716,2,0.0,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.6718432630109277,0.3364310557331982,0.5163567980286584,0.36861847831819056,0.5683534159333132,0.038472862327801845,0.03430534439803032,0.042350120841775106,2,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5612955199033043,0.19693520304767576,0.31545055747131096,0.328737249752058,0.4820687964508128,0.04150781975580405,0.03863465371635501,0.0742031571307413,2,0.0,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.4749880224431123,0.32249368180181703,0.31588957555580804,0.5338302171078985,0.49478747579227217,0.0399764963816643,0.009208706694307511,0.0357430026552385,2,0.1,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.5138744718086036,0.27868009993054177,0.31351866153011076,0.45304448254382546,0.4930707115252807,0.03740024510850523,0.05343007406957083,0.07932962933111269,2,0.1,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.5106649958446365,0.23757556198392643,0.2190307981255038,0.4679225030724664,0.49590022867486405,0.01612024416770342,0.03948722854226946,0.05806725358088923,2,0.1,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.3515283504055959,0.32340046768641206,0.29692692464619813,0.644554793683202,0.45156846595534006,0.02686836226526524,0.05162005972531116,0.06662988634511866,2,0.1,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.5311582938828447,0.32097302146220874,0.2982184194045511,0.48081823560834247,0.5140995876181867,0.08422994458112372,0.06894777928979604,0.14830594962385799,2,0.2,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.361172896127986,0.3389744797088473,0.3087886105800945,0.655779773584666,0.4619311100253173,0.035076856750026496,0.05549461908293711,0.07400691009273011,2,0.2,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.33847626048224855,0.34268224878140374,0.2807596088076496,0.68674516891495,0.45755235394066196,0.04179137857998818,0.03721434718771817,0.04868660855314062,2,0.2,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5391765090118383,0.2870917055780803,0.3488741894847215,0.41681266207450934,0.4973786254909787,0.08192089195940978,0.034482690011326,0.10472623944089272,2,0.2,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.47892390422330544,0.28157582605380443,0.23118419083081462,0.5330921202437848,0.49705691528484,0.022624091967503042,0.01660959419055179,0.04940073458799272,2,0.3,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.48392982509748983,0.32979768024030737,0.29006045280698445,0.6401546864873681,0.5374822516151574,0.039605527909428374,0.03880957938803451,0.08040515871081896,2,0.3,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.4433587936581948,0.2923625828995875,0.34657014393714575,0.5283357898732788,0.47254519605436424,0.03595981803220329,0.029387970384848805,0.03863867003083167,2,0.3,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5329300904899708,0.2762332555215082,0.2827220040084918,0.46302242636106294,0.5091178702243628,0.04332501466096697,0.015894800234986683,0.06281843536906609,2,0.3,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.45155753980604274,0.2551456434079992,0.24824669984306702,0.49703579211054105,0.4670636993028029,0.03604271711166131,0.023175320577887747,0.06714107684535525,2,0.4,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.4080233786820613,0.26037800279362994,0.17659352397013606,0.5567444241540962,0.45889483601477854,0.023245605400254565,0.031251873313413746,0.04743162768602793,2,0.4,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.5869851348144761,0.19250719749317796,0.23154498927443928,0.267255237202407,0.47780604307620644,0.03554646522064442,0.037070622121099614,0.06791522705998143,2,0.4,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5990046320136141,0.22333191020716545,0.31396354802430687,0.3013801360232115,0.49759712845892234,0.02949630769373727,0.031047092323956353,0.0658877667297207,2,0.4,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.45360076954388334,0.34350100053237587,0.3557486059440325,0.5988492842534245,0.5033183338181713,0.026582586557344818,0.03237129495862068,0.0353039237043717,2,0.5,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.5861265703331572,0.24361147981405784,0.251023532402688,0.35403924078301197,0.5067809887975541,0.04425873767454266,0.04214092735047728,0.07085019641214335,2,0.5,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.5667458647249066,0.2568477645289865,0.30204488371599575,0.360831534696391,0.49636696192461327,0.05924051538619672,0.02123807719756687,0.08383725021735722,2,0.5,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.6188055706768282,0.2261944015715386,0.20867961815402564,0.28471152341692035,0.5046292741544991,0.06450214831365671,0.06839322938218015,0.15091486623562234,2,0.5,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.4751602210434546,0.34336237489231,0.4294122402556986,0.5494328841746106,0.5005820777554941,0.057105989188917516,0.0627098347044791,0.09374406392271056,2,0.6,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.5079972355421457,0.32485570038587974,0.379743846047488,0.48902949910049776,0.5014534336347226,0.03975015354103511,0.03745597738888895,0.056894387957974545,2,0.6,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.7375688332275159,0.22158959269529538,0.38237015694013127,0.26724840004421696,0.5768735474159512,0.07710064061404724,0.019849194784054912,0.07882356621113598,2,0.6,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5189877521464348,0.2957565168408375,0.25349317306895613,0.5152743764172335,0.5180402899442069,0.017860792866499837,0.028741072220930315,0.04253866052746082,2,0.6,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.6606339437926264,0.21235333616222513,0.2943939546415143,0.25093384691913967,0.5210669226755005,0.028546241218515057,0.01909498199775918,0.023995320690173676,2,0.7,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.3192499757619518,0.27492282062365103,0.18726391239731868,0.638893237477465,0.42844084630885104,0.03409934438121896,0.024641810015500254,0.03896275560796665,2,0.7,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.5536301334205526,0.29082897826816867,0.4271771403571571,0.40525262126683204,0.5027517044235335,0.044212184344122475,0.047947510247542575,0.0682141119760452,2,0.7,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.34692006084221655,0.29556692046384897,0.184890095851422,0.7375414073968225,0.4802832418885418,0.018705361165943967,0.017465656331628557,0.03397779555870004,2,0.7,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.4777223807912431,0.30921223260938857,0.3008380606555291,0.5191303897244346,0.49161282122105565,0.05297329827958721,0.03574993757863752,0.08171682105858395,2,0.8,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.4500540168953343,0.31753869058027123,0.3080036468630964,0.5816085915443792,0.4949995281343309,0.03654703177995581,0.060009632342782136,0.09896424523237934,2,0.8,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.38454377391503136,0.3122110296301073,0.22751406079081554,0.6108901551725092,0.461624589112394,0.01945093264917892,0.04992707319447484,0.07821967421914049,2,0.8,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.38595741799334615,0.2520630931157141,0.16370464312474226,0.5609448319381624,0.44591001791023466,0.022375238580481648,0.02385497420467787,0.04103574059032115,2,0.8,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.7750983951582755,0.26149162724961134,0.5079457933446269,0.1837869712405027,0.573225777112016,0.03373842887088491,0.032235093380991134,0.04055864818094303,2,0.9,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.6884973249494207,0.27637529535551186,0.47414283793138007,0.24783965383084108,0.5380391454676929,0.06437556677608461,0.04894668327339883,0.1024265529573694,2,0.9,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.48930390023204395,0.3502960726873782,0.3781694595606532,0.56652179574531,0.5156116736395616,0.041498454763799056,0.050047345188051685,0.0695201619399004,2,0.9,0.0,10.0,20.0,0.0,1.0,0.0,0.01
0.5762667445302176,0.31168638760305495,0.3328596964283844,0.4247599306098778,0.5246692851397247,0.05379692994391706,0.038877909927821065,0.10005963680290837,2,0.9,0.0,10.0,20.0,0.0,1.0,1.0,0.01
0.5800775645835526,0.3108875506314712,0.3250209048332927,0.40979125929467175,0.5218913438305363,0.05816995858528665,0.035716088372897206,0.09414371939241287,2,1.0,0.0,10.0,20.0,0.0,0.0,0.0,0.01
0.6629847892572444,0.32479780946453,0.5139829970559988,0.3212596872306889,0.5462510626117775,0.03799823581012955,0.04809983056796718,0.060361107371170696,2,1.0,0.0,10.0,20.0,0.0,0.0,1.0,0.01
0.47824412128304344,0.26619048349948565,0.21458399946004109,0.47472118174984856,0.4769022572529362,0.0722474680034248,0.03338033232217143,0.11518312962742816,2,1.0,0.0,10.0,20.0,0.0,1.0,0.0,0.01
