tau,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,k,u,f,lf,nc,m
0.0,0.687,0.8076508284649396,0.7075488655002734,0.941017455597909,0.5165409319553682,0.023475003372318427,0.035221329455572103,0.08696894172950016,2,80.0,0.0,0.0,0.0,1.0,1.0
0.0,0.735,0.8178120041217298,0.7861745059207108,0.8524346633274307,0.6557787311378395,0.1405046156509045,0.07617971192245392,0.3005050190960583,2,90.0,0.0,0.0,0.0,0.0,0.0
0.0,0.647,0.7709401670175395,0.7052620942276114,0.8510308235739753,0.5094149817338633,0.0959065143450953,0.1022139708530269,0.22829810009505086,2,90.0,0.0,0.0,0.0,0.0,1.0
0.0,0.735,0.8178120041217298,0.7861745059207108,0.8524346633274307,0.6557787311378395,0.1405046156509045,0.07617971192245392,0.3005050190960583,2,90.0,0.0,0.0,0.0,1.0,0.0
0.0,0.647,0.7709401670175395,0.7052620942276114,0.8510308235739753,0.5094149817338633,0.0959065143450953,0.1022139708530269,0.22829810009505086,2,90.0,0.0,0.0,0.0,1.0,1.0
0.0,0.744,0.8248689324889368,0.7905438685541332,0.8627252834948707,0.6642856231424632,0.11600612923005937,0.062165164183973706,0.24119518491678082,2,100.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6519999999999999,0.7747464827010971,0.706620459190645,0.8586047473783506,0.5141855847525026,0.14158789465122315,0.14021205836241762,0.286642734947893,2,100.0,0.0,0.0,0.0,0.0,1.0
0.0,0.744,0.8248689324889368,0.7905438685541332,0.8627252834948707,0.6642856231424632,0.11600612923005937,0.062165164183973706,0.24119518491678082,2,100.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6519999999999999,0.7747464827010971,0.706620459190645,0.8586047473783506,0.5141855847525026,0.14158789465122315,0.14021205836241762,0.286642734947893,2,100.0,0.0,0.0,0.0,1.0,1.0
0.1,0.748,0.8283028003720574,0.7890874167368084,0.8721315578013265,0.6642420010257849,0.09490681572080953,0.058625204691914234,0.19560866758868983,2,0.0,3.0,7.0,0.0,0.0,0.0
0.1,0.7060000000000001,0.8166580128302308,0.7243299288496712,0.9371416251560669,0.550884897009497,0.13986746367263456,0.09350917805056484,0.3185352899652217,2,0.0,3.0,7.0,0.0,0.0,1.0
0.1,0.75,0.8263052408943705,0.8014230662283351,0.8537083905655555,0.6801705871293997,0.08792313084594394,0.04386406010472836,0.15935608906424958,2,0.0,3.0,7.0,0.0,1.0,0.0
0.1,0.702,0.8058359874157788,0.7420538982979442,0.8826161515306975,0.5816848513634751,0.12294430748009973,0.0906752298658368,0.26981728877569755,2,0.0,3.0,7.0,0.0,1.0,1.0
0.1,0.747,0.8262413677363,0.793354751337629,0.8623752705314278,0.6690212330702198,0.11218768573680227,0.07113892303541233,0.2355571891564648,2,0.0,6.0,14.0,0.0,0.0,0.0
0.1,0.6940000000000001,0.8109183607850629,0.7121561215217289,0.9420180311380065,0.526547080253286,0.0719821204109439,0.07314341318734094,0.16531438114778257,2,0.0,6.0,14.0,0.0,0.0,1.0
0.1,0.744,0.824203748856068,0.7909313989818247,0.860916303966078,0.664845422103929,0.09884577239488893,0.056367681205346964,0.18441806684087192,2,0.0,6.0,14.0,0.0,1.0,0.0
0.1,0.684,0.8021678001987615,0.7118542103288672,0.9192318102666792,0.5252104669927636,0.08728671071553422,0.08733546949704434,0.19736358031462883,2,0.0,6.0,14.0,0.0,1.0,1.0
0.1,0.749,0.828563021761368,0.7915921449150216,0.8694613275668995,0.6685355607163508,0.11373986173669193,0.0558857495484635,0.2316774479253012,2,0.0,9.4,20.6,0.0,0.0,0.0
0.1,0.696,0.8116893111754585,0.7157853670665614,0.9380846466864152,0.5338644760618946,0.08489770750240891,0.06518656783111483,0.2078738039394036,2,0.0,9.4,20.6,0.0,0.0,1.0
0.1,0.749,0.828563021761368,0.7915921449150216,0.8694613275668995,0.6685355607163508,0.11373986173669193,0.0558857495484635,0.2316774479253012,2,0.0,9.4,20.6,0.0,1.0,0.0
0.1,0.696,0.8116893111754585,0.7157853670665614,0.9380846466864152,0.5338644760618946,0.08489770750240891,0.06518656783111483,0.2078738039394036,2,0.0,9.4,20.6,0.0,1.0,1.0
0.1,0.746,0.8267185137130599,0.7903098424032948,0.8668443485823877,0.6648808669603596,0.11810948022883767,0.06946407368488097,0.25469315061674425,2,0.0,12.6,27.4,0.0,0.0,0.0
0.1,0.6900000000000001,0.8079108118991505,0.7121954924285782,0.9339247789319227,0.526823062985881,0.05092799627643803,0.05470343093568748,0.10648400850573872,2,0.0,12.6,27.4,0.0,0.0,1.0
0.1,0.746,0.8267185137130599,0.7903098424032948,0.8668443485823877,0.6648808669603596,0.11810948022883767,0.06946407368488097,0.25469315061674425,2,0.0,12.6,27.4,0.0,1.0,0.0
0.1,0.6900000000000001,0.8079108118991505,0.7121954924285782,0.9339247789319227,0.526823062985881,0.05092799627643803,0.05470343093568748,0.10648400850573872,2,0.0,12.6,27.4,0.0,1.0,1.0
0.1,0.75,0.8289847488992994,0.7925036346063541,0.8694542666276843,0.6700754303494654,0.1218989772411074,0.062096195838353706,0.24785865444910954,2,0.0,15.6,34.4,0.0,0.0,0.0
0.1,0.673,0.7959715416589128,0.7041179260414593,0.9197852481533989,0.5098868363742257,0.04809280535001596,0.05333964040126786,0.11415553148031683,2,0.0,15.6,34.4,0.0,0.0,1.0
0.1,0.75,0.8289847488992994,0.7925036346063541,0.8694542666276843,0.6700754303494654,0.1218989772411074,0.062096195838353706,0.24785865444910954,2,0.0,15.6,34.4,0.0,1.0,0.0
0.1,0.673,0.7959715416589128,0.7041179260414593,0.9197852481533989,0.5098868363742257,0.04809280535001596,0.05333964040126786,0.11415553148031683,2,0.0,15.6,34.4,0.0,1.0,1.0
0.1,0.744,0.8243322177788824,0.7899604726944564,0.8621579627719335,0.664209975107651,0.1158113244825969,0.06385589318354082,0.2377256696384566,2,0.0,18.6,41.4,0.0,0.0,0.0
0.1,0.6859999999999999,0.8020720389385131,0.7157307993730407,0.9137395763804228,0.5315202262924583,0.0717907136411969,0.10371913876441011,0.16478922255895206,2,0.0,18.6,41.4,0.0,0.0,1.0
0.1,0.744,0.8243322177788824,0.7899604726944564,0.8621579627719335,0.664209975107651,0.1158113244825969,0.06385589318354082,0.2377256696384566,2,0.0,18.6,41.4,0.0,1.0,0.0
0.1,0.6859999999999999,0.8020720389385131,0.7157307993730407,0.9137395763804228,0.5315202262924583,0.0717907136411969,0.10371913876441011,0.16478922255895206,2,0.0,18.6,41.4,0.0,1.0,1.0
0.1,0.747,0.8265778646698079,0.7926791331782007,0.8639700130737703,0.6684493335919027,0.12536986915796522,0.07096055258097433,0.25161790608662504,2,0.0,21.6,48.4,0.0,0.0,0.0
0.1,0.673,0.7943927416091066,0.7065765397464163,0.9074010962843646,0.5139129683217161,0.039341586322627874,0.06115432780705281,0.11201740893329179,2,0.0,21.6,48.4,0.0,0.0,1.0
0.1,0.747,0.8265778646698079,0.7926791331782007,0.8639700130737703,0.6684493335919027,0.12536986915796522,0.07096055258097433,0.25161790608662504,2,0.0,21.6,48.4,0.0,1.0,0.0
0.1,0.673,0.7943927416091066,0.7065765397464163,0.9074010962843646,0.5139129683217161,0.039341586322627874,0.06115432780705281,0.11201740893329179,2,0.0,21.6,48.4,0.0,1.0,1.0
0.1,0.7390000000000001,0.8233322246480308,0.7807483547062708,0.8712328510196988,0.650694578657823,0.11306438876065487,0.06916795959847541,0.21850162099096035,2,0.0,24.8,55.2,0.0,0.0,0.0
0.1,0.6869999999999999,0.8028340318493653,0.7156404102261413,0.914973420344699,0.5342718522585287,0.061985282396360655,0.03408353063426377,0.14949128690889313,2,0.0,24.8,55.2,0.0,0.0,1.0
0.1,0.7390000000000001,0.8233322246480308,0.7807483547062708,0.8712328510196988,0.650694578657823,0.11306438876065487,0.06916795959847541,0.21850162099096035,2,0.0,24.8,55.2,0.0,1.0,0.0
0.1,0.6869999999999999,0.8028340318493653,0.7156404102261413,0.914973420344699,0.5342718522585287,0.061985282396360655,0.03408353063426377,0.14949128690889313,2,0.0,24.8,55.2,0.0,1.0,1.0
0.1,0.755,0.8333795454770234,0.7931718503119619,0.8782177931990651,0.6720883751697018,0.10444379452204222,0.04756321179453375,0.2135773595114679,2,0.0,28.0,62.0,0.0,0.0,0.0
0.1,0.645,0.7715333467866687,0.698186282274632,0.8680700099478335,0.49785097903274445,0.04719960470741029,0.05927535678035123,0.13326607682370284,2,0.0,28.0,62.0,0.0,0.0,1.0
0.1,0.755,0.8333795454770234,0.7931718503119619,0.8782177931990651,0.6720883751697018,0.10444379452204222,0.04756321179453375,0.2135773595114679,2,0.0,28.0,62.0,0.0,1.0,0.0
0.1,0.645,0.7715333467866687,0.698186282274632,0.8680700099478335,0.49785097903274445,0.04719960470741029,0.05927535678035123,0.13326607682370284,2,0.0,28.0,62.0,0.0,1.0,1.0
0.1,0.743,0.8255070336228503,0.7847805962707618,0.8712227193074394,0.6574126766435013,0.11131076347761784,0.05386303060933588,0.22602459509288178,2,0.0,31.2,68.8,0.0,0.0,0.0
0.1,0.6449999999999999,0.7721716434512482,0.6997243783196381,0.8630889770280433,0.4992828766963765,0.09118137981875296,0.08059134375110774,0.20621971648474363,2,0.0,31.2,68.8,0.0,0.0,1.0
0.1,0.743,0.8255070336228503,0.7847805962707618,0.8712227193074394,0.6574126766435013,0.11131076347761784,0.05386303060933588,0.22602459509288178,2,0.0,31.2,68.8,0.0,1.0,0.0
0.1,0.6449999999999999,0.7721716434512482,0.6997243783196381,0.8630889770280433,0.4992828766963765,0.09118137981875296,0.08059134375110774,0.20621971648474363,2,0.0,31.2,68.8,0.0,1.0,1.0
0.1,0.7369999999999999,0.8213422046235964,0.779955161672181,0.8679113778577037,0.6487646947472177,0.09915036935660707,0.0673207261872488,0.19227214819749433,2,10.0,0.0,0.0,0.0,0.0,0.0
0.1,0.704,0.8126430626018655,0.7289170350866442,0.9201135634390452,0.5602157710563515,0.15864147057999226,0.11651018265376578,0.3430083703593838,2,10.0,0.0,0.0,0.0,0.0,1.0
0.1,0.741,0.8166792187770205,0.8074961545990995,0.8267337823649366,0.6829847111734226,0.07917621342826775,0.04661868821574411,0.12646523091058398,2,10.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6489999999999999,0.7344011257867974,0.7707806863667719,0.7302025790815998,0.6008032113646544,0.06570060047363262,0.06279289218806713,0.21158380827000492,2,10.0,0.0,0.0,0.0,1.0,1.0
0.1,0.7470000000000001,0.8274543037986142,0.7885700423827198,0.8708437086847713,0.6640752361237715,0.11622938909199401,0.0653519974842482,0.2631086772068722,2,20.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6689999999999999,0.78478092049637,0.7150697256316373,0.8726629854165863,0.5316917867695736,0.13169263557420602,0.09678665744300419,0.2968511735291921,2,20.0,0.0,0.0,0.0,0.0,1.0
0.1,0.738,0.8149663336748606,0.8022262917716987,0.8293279052363116,0.6757686755366911,0.10550803784851923,0.06306082517543468,0.20631148627439297,2,20.0,0.0,0.0,0.0,1.0,0.0
0.1,0.623,0.7323750013144933,0.7273542171121105,0.7406299681706099,0.5408356856621663,0.11213933074474676,0.07981884133481772,0.27297779197054856,2,20.0,0.0,0.0,0.0,1.0,1.0
0.1,0.7470000000000001,0.8271517832067229,0.7912797650892889,0.8668530828170941,0.6665236521568089,0.10490398413242305,0.06009775570147087,0.2240297372185917,2,30.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6910000000000001,0.8104915537994424,0.7089409112653962,0.9468564661838015,0.5188815520134715,0.04655711326744216,0.03571648835227317,0.12116231011388442,2,30.0,0.0,0.0,0.0,0.0,1.0
0.1,0.7430000000000001,0.8225363905906715,0.7932815282850819,0.8549083273113082,0.6659142898352339,0.11638221178712131,0.054690118962564774,0.2481474241226563,2,30.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6519999999999999,0.7610225113230298,0.7205593474730306,0.8300858161544727,0.5298612662095333,0.06078553190762555,0.05769950018048624,0.1630075370984303,2,30.0,0.0,0.0,0.0,1.0,1.0
0.1,0.749,0.8275047187686224,0.7946919846260501,0.8636169293372831,0.6717350260067889,0.10535349929353437,0.05881426951653017,0.23194203461023957,2,40.0,0.0,0.0,0.0,0.0,0.0
0.1,0.682,0.7980733305665082,0.7166403947317429,0.9046865880769422,0.5348351490929367,0.1516440901218145,0.15914416423254557,0.29480327092880404,2,40.0,0.0,0.0,0.0,0.0,1.0
0.1,0.75,0.8276499093312358,0.7976002620309718,0.8607800499046588,0.6754013320531886,0.11725826119829633,0.06273583814398113,0.2409056200444132,2,40.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6709999999999999,0.7787559739942497,0.7324586288416077,0.8479489994244599,0.555618897139577,0.1252552012329256,0.13742470721897093,0.27000258142223216,2,40.0,0.0,0.0,0.0,1.0,1.0
0.1,0.743,0.8233806007535028,0.7906527057507617,0.8593835469083567,0.6644894338425293,0.12041713382978554,0.06515705553476452,0.2628636099441053,2,50.0,0.0,0.0,0.0,0.0,0.0
0.1,0.686,0.8026874961419661,0.7164900760798163,0.9143905434900532,0.5342382157307988,0.15711137146028342,0.1533140840376076,0.3066416398109838,2,50.0,0.0,0.0,0.0,0.0,1.0
0.1,0.743,0.8233806007535028,0.7906527057507617,0.8593835469083567,0.6644894338425293,0.12041713382978554,0.06515705553476452,0.2628636099441053,2,50.0,0.0,0.0,0.0,1.0,0.0
0.1,0.686,0.8026874961419661,0.7164900760798163,0.9143905434900532,0.5342382157307988,0.15711137146028342,0.1533140840376076,0.3066416398109838,2,50.0,0.0,0.0,0.0,1.0,1.0
