tau,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,k,u,f,lf,nc,m
0.0,0.850035154601023,0.6562318195278589,0.7324802513168844,0.5944466602457157,0.7627788478439106,0.17808496646895886,0.10429038736411674,0.1785853646372009,2,0.0,26.6,53.4,0.0,0.0,0.0
0.0,0.7646262521262521,0.5558127848103136,0.5096492345834973,0.6116431486003425,0.7123951483755732,0.2708292402756568,0.39497513427534914,0.5578787714729481,2,0.0,26.6,53.4,0.0,0.0,1.0
0.0,0.850035154601023,0.6562318195278589,0.7324802513168844,0.5944466602457157,0.7627788478439106,0.17808496646895886,0.10429038736411674,0.1785853646372009,2,0.0,26.6,53.4,0.0,1.0,0.0
0.0,0.7646262521262521,0.5558127848103136,0.5096492345834973,0.6116431486003425,0.7123951483755732,0.2708292402756568,0.39497513427534914,0.5578787714729481,2,0.0,26.6,53.4,0.0,1.0,1.0
0.0,0.8500658294071467,0.6558516104832268,0.7331942071343608,0.5932811397291917,0.7623980428351352,0.17818901321243846,0.10822930283195138,0.18220996251014662,2,0.0,30.0,60.0,0.0,0.0,0.0
0.0,0.7641963615766012,0.5488522327964467,0.5101237712898541,0.5949321576006275,0.7064046673807656,0.26359626091942506,0.4126898792082871,0.5665657741928228,2,0.0,30.0,60.0,0.0,0.0,1.0
0.0,0.8500658294071467,0.6558516104832268,0.7331942071343608,0.5932811397291917,0.7623980428351352,0.17818901321243846,0.10822930283195138,0.18220996251014662,2,0.0,30.0,60.0,0.0,1.0,0.0
0.0,0.7641963615766012,0.5488522327964467,0.5101237712898541,0.5949321576006275,0.7064046673807656,0.26359626091942506,0.4126898792082871,0.5665657741928228,2,0.0,30.0,60.0,0.0,1.0,1.0
0.0,0.8503729688609928,0.6576771356799456,0.7324243348015397,0.596865345288637,0.7638266352823392,0.18128720282196406,0.11136076253017005,0.1879035629121499,2,0.0,33.0,67.0,0.0,0.0,0.0
0.0,0.7618619640326227,0.5419468865062033,0.5055011650161221,0.584957501657805,0.7014580048452188,0.25536680602530526,0.3880711711450108,0.5383734717061961,2,0.0,33.0,67.0,0.0,0.0,1.0
0.0,0.8503729688609928,0.6576771356799456,0.7324243348015397,0.596865345288637,0.7638266352823392,0.18128720282196406,0.11136076253017005,0.1879035629121499,2,0.0,33.0,67.0,0.0,1.0,0.0
0.0,0.7618619640326227,0.5419468865062033,0.5055011650161221,0.584957501657805,0.7014580048452188,0.25536680602530526,0.3880711711450108,0.5383734717061961,2,0.0,33.0,67.0,0.0,1.0,1.0
0.0,0.8506493722062582,0.6581011288604683,0.7332766720822961,0.5969916641595431,0.7640513462383705,0.17999357361234797,0.10958530052824048,0.18474895905512262,2,10.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8456742204496696,0.6431099804625038,0.7258945553266523,0.5775024074591885,0.754125619379993,0.18355366086835123,0.13049659383355502,0.21120803920431314,2,10.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8506493722062582,0.6581011288604683,0.7332766720822961,0.5969916641595431,0.7640513462383705,0.17999357361234797,0.10958530052824048,0.18474895905512262,2,10.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8456742204496696,0.6431099804625038,0.7258945553266523,0.5775024074591885,0.754125619379993,0.18355366086835123,0.13049659383355502,0.21120803920431314,2,10.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8503422657614275,0.6577309141322651,0.731913022990853,0.5972315989264544,0.7639278956972795,0.18155975462542526,0.11689530873519416,0.19281342828166617,2,20.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8246366697714003,0.6173955427169675,0.6506711430353682,0.5876827804492206,0.7437418489885768,0.21052579430734658,0.2008087019967289,0.3078733552781096,2,20.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8503422657614275,0.6577309141322651,0.731913022990853,0.5972315989264544,0.7639278956972795,0.18155975462542526,0.11689530873519416,0.19281342828166617,2,20.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8246366697714003,0.6173955427169675,0.6506711430353682,0.5876827804492206,0.7437418489885768,0.21052579430734658,0.2008087019967289,0.3078733552781096,2,20.0,0.0,0.0,0.0,1.0,1.0
0.0,0.850772274200418,0.6587592551238648,0.7331805636726965,0.5981464073392857,0.76452803480998,0.1808819657234766,0.11278856491464076,0.1882579685238051,2,30.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8141024603599453,0.5984701238232356,0.6249750863233032,0.5754877459462033,0.7326513329524906,0.2274803663276901,0.2862110437628404,0.40467584142236357,2,30.0,0.0,0.0,0.0,0.0,1.0
0.0,0.850772274200418,0.6587592551238648,0.7331805636726965,0.5981464073392857,0.76452803480998,0.1808819657234766,0.11278856491464076,0.1882579685238051,2,30.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8141024603599453,0.5984701238232356,0.6249750863233032,0.5754877459462033,0.7326513329524906,0.2274803663276901,0.2862110437628404,0.40467584142236357,2,30.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8500352159034794,0.6564446902016113,0.7321702410474161,0.5949484710948083,0.7629487126356082,0.17789890771567934,0.1019769011568196,0.17636627150124337,2,40.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8067625804901255,0.5875494856641794,0.604727472774135,0.5715962192453693,0.7264731412442387,0.23248325099653994,0.33087068920599966,0.45087267422481425,2,40.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8500352159034794,0.6564446902016113,0.7321702410474161,0.5949484710948083,0.7629487126356082,0.17789890771567934,0.1019769011568196,0.17636627150124337,2,40.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8067625804901255,0.5875494856641794,0.604727472774135,0.5715962192453693,0.7264731412442387,0.23248325099653994,0.33087068920599966,0.45087267422481425,2,40.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8511714380726356,0.6587753570273149,0.7355008410810303,0.596609582321928,0.7642651759680549,0.18003507062328922,0.11102465686621125,0.18588635442379484,2,50.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7956756822774788,0.5797056534431857,0.5744233796422152,0.5852371472670713,0.7238270923924974,0.24625189606786058,0.3342322323796955,0.47171924413368904,2,50.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8511714380726356,0.6587753570273149,0.7355008410810303,0.596609582321928,0.7642651759680549,0.18003507062328922,0.11102465686621125,0.18588635442379484,2,50.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7956756822774788,0.5797056534431857,0.5744233796422152,0.5852371472670713,0.7238270923924974,0.24625189606786058,0.3342322323796955,0.47171924413368904,2,50.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8505264985055405,0.6583276545521206,0.7322663918919035,0.5980038753683923,0.7643142823880383,0.1786693667596157,0.105887266200453,0.17994712734510307,2,60.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7927885865011615,0.5724039890800208,0.5699857177468532,0.5755410642791712,0.7186112884312428,0.2343234353970181,0.3269933144376073,0.4536230509948134,2,60.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8505264985055405,0.6583276545521206,0.7322663918919035,0.5980038753683923,0.7643142823880383,0.1786693667596157,0.105887266200453,0.17994712734510307,2,60.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7927885865011615,0.5724039890800208,0.5699857177468532,0.5755410642791712,0.7186112884312428,0.2343234353970181,0.3269933144376073,0.4536230509948134,2,60.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8502193920607095,0.6576128422521655,0.7314364388359665,0.5973651148162147,0.7638941625757029,0.18158436033282516,0.1149715812707786,0.19124651669460874,2,70.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7760504175923337,0.5522860763197112,0.533681083842584,0.5730914223969752,0.7067483563143454,0.20706472677840662,0.30266018596627264,0.40571810285209187,2,70.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8502193920607095,0.6576128422521655,0.7314364388359665,0.5973651148162147,0.7638941625757029,0.18158436033282516,0.1149715812707786,0.19124651669460874,2,70.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7760504175923337,0.5522860763197112,0.533681083842584,0.5730914223969752,0.7067483563143454,0.20706472677840662,0.30266018596627264,0.40571810285209187,2,70.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8497894213463077,0.6558569738910757,0.7314947467801374,0.5944290516180668,0.7626080511974191,0.17761941512830864,0.10557159249116739,0.17920250266417537,2,80.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7776476389500341,0.5582993111817125,0.5366693004941603,0.5829777486545273,0.7111961734559359,0.21858107164543425,0.3166865403512694,0.4291969422238336,2,80.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8497894213463077,0.6558569738910757,0.7314947467801374,0.5944290516180668,0.7626080511974191,0.17761941512830864,0.10557159249116739,0.17920250266417537,2,80.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7776476389500341,0.5582993111817125,0.5366693004941603,0.5829777486545273,0.7111961734559359,0.21858107164543425,0.3166865403512694,0.4291969422238336,2,80.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8507414815049547,0.6585511076597539,0.7331590344081287,0.5977494043893556,0.7643692790203699,0.18066711459684628,0.1104807720971693,0.18617182918528563,2,90.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7735016264956385,0.5540600306386184,0.5277274862188965,0.583703486956188,0.7087013333123507,0.2066313380527113,0.31335031710501793,0.4131250854777285,2,90.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8507414815049547,0.6585511076597539,0.7331590344081287,0.5977494043893556,0.7643692790203699,0.18066711459684628,0.1104807720971693,0.18617182918528563,2,90.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7735016264956385,0.5540600306386184,0.5277274862188965,0.583703486956188,0.7087013333123507,0.2066313380527113,0.31335031710501793,0.4131250854777285,2,90.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8504958142682693,0.6575505446195473,0.7332390371660669,0.5960986674309365,0.7636451203542235,0.17845328151199152,0.10335507450145162,0.17785102462890007,2,100.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7564873230292392,0.5361464658993466,0.49622115769208686,0.5839414947906458,0.6975720624027216,0.19191650033710106,0.29087320880839457,0.38175823667124054,2,100.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8504958142682693,0.6575505446195473,0.7332390371660669,0.5960986674309365,0.7636451203542235,0.17845328151199152,0.10335507450145162,0.17785102462890007,2,100.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7564873230292392,0.5361464658993466,0.49622115769208686,0.5839414947906458,0.6975720624027216,0.19191650033710106,0.29087320880839457,0.38175823667124054,2,100.0,0.0,0.0,0.0,1.0,1.0
0.1,0.8406067566247207,0.6471550538642497,0.6930369949187618,0.6070642702196384,0.7608757846324201,0.10456975562413011,0.07007471084674924,0.08481725202584396,2,0.0,3.0,7.0,0.0,0.0,0.0
0.1,0.8409138583539782,0.6427215696596359,0.7002008580758023,0.5943394153229947,0.7567384888230311,0.22138313887001396,0.27793990036970956,0.3786278936949378,2,0.0,3.0,7.0,0.0,0.0,1.0
0.1,0.8001904242922206,0.32953093973859676,0.8601655485003071,0.20407772041953426,0.5966795524736523,0.014262075905987931,0.2897676088293098,0.3044273482652403,2,0.0,3.0,7.0,0.0,1.0,0.0
0.1,0.8089126321162251,0.4016888849000629,0.8182383952914407,0.2669528327281022,0.6238884723345555,0.05894305191262421,0.053037410120383585,0.06597953133086011,2,0.0,3.0,7.0,0.0,1.0,1.0
0.1,0.8497587889803458,0.6522428597315512,0.7368765503583946,0.585132363160319,0.7594160884787675,0.1509933335068637,0.04356363022531342,0.09947634833816105,2,0.0,7.0,13.0,0.0,0.0,0.0
0.1,0.815576704274309,0.6096277535642394,0.6231908127762463,0.5980439975392327,0.7413172183575618,0.2723921319470782,0.4067303617384339,0.5556341866176778,2,0.0,7.0,13.0,0.0,0.0,1.0
0.1,0.8125670884652919,0.41399348325313595,0.8382278647092465,0.27525872066449575,0.6291352015720107,0.010778485969113013,0.24038943633123666,0.2502390793990941,2,0.0,7.0,13.0,0.0,1.0,0.0
0.1,0.8082061778918067,0.5010625431401096,0.6714139823448979,0.4014296682197404,0.6693213030951126,0.137888870519712,0.19163940841212762,0.24678245086454345,2,0.0,7.0,13.0,0.0,1.0,1.0
0.1,0.8502194675098866,0.6537282139562954,0.7375522313205386,0.5871771471836895,0.7604188221243984,0.16023521811063862,0.05991800567547003,0.12135524126681148,2,0.0,10.0,20.0,0.0,0.0,0.0
0.1,0.8003129160314788,0.5896451121064635,0.5847764450572289,0.5954574826656789,0.7303774222974361,0.2708632975814819,0.3900656933958152,0.5451472457929093,2,0.0,10.0,20.0,0.0,0.0,1.0
0.1,0.8205214641591887,0.4655893135829544,0.8228933956223647,0.32472213036271586,0.6512574271406567,0.031333331603223366,0.1853965847925913,0.1925719131231912,2,0.0,10.0,20.0,0.0,1.0,0.0
0.1,0.7949998557034486,0.517168426248799,0.5994915172060301,0.4563773731108524,0.6794047273848891,0.1611837439543883,0.21819492188028025,0.2924502892441175,2,0.0,10.0,20.0,0.0,1.0,1.0
0.1,0.8504036625294111,0.6553052941701067,0.7359955503192668,0.590609536141386,0.7617090897357834,0.16630939073325135,0.0689203892190373,0.13530724443215322,2,0.0,13.0,27.0,0.0,0.0,0.0
0.1,0.7920517969919167,0.5801237032601432,0.5649725699116221,0.5964648648235633,0.7252735481830198,0.27784584591655276,0.38992557291311686,0.5559849275107838,2,0.0,13.0,27.0,0.0,0.0,1.0
0.1,0.8273701557384193,0.504724123414652,0.8162370392202224,0.36553208572306994,0.6697006908282698,0.058153489322293736,0.10652065637992954,0.11434416960786216,2,0.0,13.0,27.0,0.0,1.0,0.0
0.1,0.7821624894229684,0.5193526388858337,0.5541194902267986,0.4889938561297503,0.6820770620052157,0.17367947629179095,0.231489869813131,0.31760807593543533,2,0.0,13.0,27.0,0.0,1.0,1.0
0.1,0.8502808642778703,0.6534809938796406,0.7382151913682748,0.5862842476333474,0.7601541586401418,0.16714240521570733,0.07769283270704921,0.14433929495824194,2,0.0,16.6,33.4,0.0,0.0,0.0
0.1,0.7788152008211888,0.5693624516290076,0.5360979352858398,0.6071969019671761,0.7202269411094967,0.2684476935178799,0.3747007108069498,0.5343741626965075,2,0.0,16.6,33.4,0.0,0.0,1.0
0.1,0.8325296534128869,0.5359576746919659,0.8056108448746956,0.4016078326102003,0.6854126399199408,0.07140646662993534,0.08203450559566342,0.09438161042138472,2,0.0,16.6,33.4,0.0,1.0,0.0
0.1,0.771567005848443,0.5170478799750258,0.526555679300888,0.5080238505934459,0.6816000771802107,0.17364757620388183,0.2440550631043245,0.3281424772679764,2,0.0,16.6,33.4,0.0,1.0,1.0
0.1,0.8515400355969218,0.6587106649542369,0.7378739044318638,0.5949521073679043,0.7639420038582664,0.17287506643819622,0.08566966837553922,0.15613954329794427,2,0.0,20.0,40.0,0.0,0.0,0.0
0.1,0.7653325554523158,0.5556123665914221,0.5111178529735928,0.6089793115134825,0.7119531501931456,0.25932170750761296,0.4019054096858353,0.5496601809315262,2,0.0,20.0,40.0,0.0,0.0,1.0
0.1,0.8343723062285937,0.5488675853662074,0.7976341356837311,0.4185720145173901,0.692418483175634,0.07972682946897158,0.06450925825390738,0.08066123192418674,2,0.0,20.0,40.0,0.0,1.0,0.0
0.1,0.7670521223664937,0.5200296281288974,0.5179507911660837,0.5234042773742026,0.683867883515623,0.1827163042302314,0.27848846523921317,0.36682724384794885,2,0.0,20.0,40.0,0.0,1.0,1.0
0.1,0.8506800800213974,0.6568646787409602,0.7354749555500967,0.5935544696532704,0.7628990999279612,0.1698540917765045,0.07565478260339821,0.14470228900531446,2,0.0,23.0,47.0,0.0,0.0,0.0
0.1,0.7697243813261777,0.5585800686203358,0.5186252421190025,0.6054891604187727,0.713647859690328,0.2667840149720511,0.3874445960729279,0.5460574239273787,2,0.0,23.0,47.0,0.0,0.0,1.0
0.1,0.8378427703278003,0.5659291972339491,0.7968135991804626,0.43897665277578035,0.7016706804097644,0.09534939400577262,0.03718002926313237,0.06037282729273944,2,0.0,23.0,47.0,0.0,1.0,0.0
0.1,0.7720886850377868,0.5228207827034584,0.5283992747376753,0.5179198729999059,0.6853144434421017,0.19147820382512265,0.3045644316663932,0.3984773776406601,2,0.0,23.0,47.0,0.0,1.0,1.0
0.1,0.8503422516147067,0.6552178968523596,0.735817798657114,0.5906111882325258,0.7616702112454783,0.17155003286355594,0.09005253616270263,0.15931904678022857,2,0.0,26.6,53.4,0.0,0.0,0.0
0.1,0.7681581648647516,0.55932381116646,0.5159299971071395,0.6109941428533812,0.7144993796098074,0.2719113614834871,0.4020282151521877,0.5640406119226224,2,0.0,26.6,53.4,0.0,0.0,1.0
0.1,0.8402688904934413,0.578438912467648,0.7936962259991078,0.4554483048016203,0.7088950321160464,0.09870258276996294,0.0464910554659624,0.0709252749370113,2,0.0,26.6,53.4,0.0,1.0,0.0
0.1,0.7723654420510707,0.5299705689548013,0.5289387103586657,0.5323417913179755,0.6904188512094651,0.2037733219892362,0.3143008634111302,0.4192178546576626,2,0.0,26.6,53.4,0.0,1.0,1.0
0.1,0.8507108491389929,0.6565742674958864,0.7360344565285551,0.5926444542456434,0.7626054428843962,0.17216295135215595,0.08754980468107043,0.1575668434171999,2,0.0,30.0,60.0,0.0,0.0,0.0
0.1,0.767789628642922,0.5564388810856661,0.5158075046583053,0.6043844727132679,0.7120046796091867,0.2768659965674415,0.42809975143777307,0.5929188911914837,2,0.0,30.0,60.0,0.0,0.0,1.0
0.1,0.8417124407393869,0.5860916224897157,0.791753146925493,0.4654987264908401,0.7132725709387495,0.10599639113291112,0.027705925091481932,0.05663254768971556,2,0.0,30.0,60.0,0.0,1.0,0.0
0.1,0.7703999013879254,0.5242495193773447,0.5244018853462139,0.5245597626316952,0.6864688798696641,0.2134604144677949,0.3602699787144354,0.4712128539247698,2,0.0,30.0,60.0,0.0,1.0,1.0
0.1,0.8506493910685528,0.6567437845017696,0.7353808946583859,0.593420208759853,0.762832178590419,0.17364720678512927,0.08809213356855697,0.15967907933834358,2,0.0,33.0,67.0,0.0,0.0,0.0
0.1,0.765270314596662,0.5468344943480619,0.5133081089488094,0.5869727885379179,0.7043856891851149,0.25441189462900266,0.37530155622975553,0.5251820619621774,2,0.0,33.0,67.0,0.0,0.0,1.0
0.1,0.8421730579664711,0.5916375812156843,0.784625822339289,0.47490580089531764,0.7167825743376139,0.10938704256615876,0.042930409301631875,0.07425136592780028,2,0.0,33.0,67.0,0.0,1.0,0.0
0.1,0.7644422457296709,0.5101983195035658,0.5111539521602387,0.5100159666048611,0.6775820804777595,0.18194817416946263,0.2999388529503614,0.3865962766987018,2,0.0,33.0,67.0,0.0,1.0,1.0
0.1,0.8485610474382931,0.6571458832033159,0.7224824800770676,0.6027296479344842,0.7646343435052118,0.15154571300390957,0.024167442581031894,0.08103744608602906,2,10.0,0.0,0.0,0.0,0.0,0.0
0.1,0.8441999482418645,0.6451614119959997,0.7145219633391648,0.5882073862246199,0.7568069190488378,0.17172369934918508,0.09751642208980464,0.17095749618180067,2,10.0,0.0,0.0,0.0,0.0,1.0
0.1,0.8427565253164057,0.5862309331501183,0.8004528402089918,0.4627032349839838,0.7130074427713369,0.09455032570699864,0.05256810441100638,0.07439937106336329,2,10.0,0.0,0.0,0.0,1.0,0.0
0.1,0.8430944810435829,0.6164760066573655,0.7499673576870645,0.5244811459519931,0.7343314532943801,0.13157301616181732,0.05236536211489921,0.09858886336012743,2,10.0,0.0,0.0,0.0,1.0,1.0
0.1,0.8491445336505217,0.6554270240623669,0.728388434747479,0.5958396886898973,0.7626659106679594,0.16113134649837205,0.044799075682088206,0.10843963301161472,2,20.0,0.0,0.0,0.0,0.0,0.0
0.1,0.8275234967600238,0.6247585609368265,0.6565685655584139,0.5960923317662072,0.7485103828765501,0.19173375291565686,0.13169494448364155,0.2251137945053093,2,20.0,0.0,0.0,0.0,0.0,1.0
0.1,0.8406374361464181,0.5698634620587757,0.8138764052576366,0.43856966074736076,0.7033666454061505,0.07990889405829593,0.08403322154737927,0.09859004585067652,2,20.0,0.0,0.0,0.0,1.0,0.0
0.1,0.8228244465519914,0.5717206747399889,0.683173601462636,0.49222886186836606,0.7099471109544624,0.12356079571165997,0.05946728382859136,0.11000574979055315,2,20.0,0.0,0.0,0.0,1.0,1.0
0.1,0.8492981151663788,0.6554839156903707,0.7291946048833857,0.5954653690230427,0.7626410095173077,0.16604487574228488,0.056120326760084605,0.1238347455717134,2,30.0,0.0,0.0,0.0,0.0,0.0
0.1,0.8163752866597178,0.598615038591584,0.6326149708734572,0.5691031510403747,0.7319647707399011,0.21651061654670928,0.2566000689003559,0.36693527428441375,2,30.0,0.0,0.0,0.0,0.0,1.0
0.1,0.8433400728310907,0.5882032614748582,0.8017636277660548,0.4646101098545973,0.7140420538666225,0.09506729784737819,0.05545159563528342,0.07824244347720047,2,30.0,0.0,0.0,0.0,1.0,0.0
0.1,0.8018178866232759,0.5322630029796472,0.6178577276428381,0.4707825302003412,0.6888139093797874,0.1303196050061503,0.08081219783962935,0.13612477499881642,2,30.0,0.0,0.0,0.0,1.0,1.0
0.1,0.8498508699856006,0.6556148117830801,0.7322508409912969,0.5935431921800883,0.7623470419788925,0.17345049129380935,0.08972551673068441,0.1610686572214605,2,40.0,0.0,0.0,0.0,0.0,0.0
0.1,0.8048892575838684,0.5824123505847469,0.6021950847613069,0.5651954784437604,0.7230463374437573,0.22227302083356193,0.30565418275184986,0.4190466055532516,2,40.0,0.0,0.0,0.0,0.0,1.0
0.1,0.8457356030709324,0.6052289040019174,0.7887468922061579,0.49113337460600787,0.7246739626075973,0.11142399930586042,0.017309812024067894,0.04885228605798705,2,40.0,0.0,0.0,0.0,1.0,0.0
0.1,0.8027395266167721,0.5544382646111885,0.6088203618545749,0.5105784729873594,0.7029784502960873,0.15923156363859875,0.1841585212792961,0.2505145482985995,2,40.0,0.0,0.0,0.0,1.0,1.0
