accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,t,k,u,f,lf,nc,m,e
0.5188834199090195,0.5752797155529894,0.49744806348710247,0.7708940428310502,0.4953986483867623,0.015312584747177827,0.015100225681237847,0.035062386075792915,2,0.2,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.4915114259995327,0.30400594891109733,0.4849435691313232,0.32050856091653096,0.5000247373286681,0.08308007426175734,0.08420757601122496,0.16374716643915285,2,0.2,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.5306124780067716,0.572290977968183,0.5005715801785097,0.7680178726787974,0.5090246723758488,0.011061935748252838,0.012239508252312181,0.030830531627734848,2,0.3,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.48515704658320324,0.3938987682924463,0.4611234047817794,0.45186565809258344,0.48801788206676217,0.02820412860724425,0.021987938875344865,0.0475429074884244,2,0.3,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.5051383726425721,0.4495345730094801,0.4125857744697573,0.5890048056071544,0.5021828749930487,0.024926216976621816,0.015590575917914646,0.04501468023401315,2,0.3,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.4940023326706983,0.38315125588918975,0.5478157185400787,0.43067921534364995,0.5044196842053934,0.013642173723559275,0.02589499452577605,0.04925491324834942,2,0.3,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.5106354484208364,0.4921110445790132,0.5086691454225071,0.5806054865300941,0.5013545818470521,0.058497815847986856,0.039321995526378474,0.09736321724795466,2,0.4,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.5249727802689172,0.4915982503992322,0.5212838097153246,0.5423143169002613,0.5249205222553919,0.03766924415454585,0.029881746471936577,0.0568247474125142,2,0.4,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.49529819097510047,0.5096435383158081,0.49597431136000464,0.5849523653146486,0.485441588754097,0.0446142485856284,0.04623942304773816,0.07747990517403706,2,0.4,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.49947645899330484,0.43582073315329606,0.4437579611661785,0.5819069596133728,0.4917483925699642,0.0188625487573081,0.017324371636056084,0.04484885591998771,2,0.4,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.5472704294691969,0.6913507459379953,0.5458306705904035,0.9435760089881173,0.5152167637991898,0.02047302150262109,0.015224963256411627,0.039851062255240974,2,0.5,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.5277174932487732,0.554824442604115,0.5313625975866203,0.6751272095615034,0.5140344063177534,0.059880150061638625,0.057737673622503295,0.1260944101378477,2,0.5,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.497322773090663,0.3330040405855539,0.521555926326286,0.4196186178270711,0.5088245107665451,0.015978497694699816,0.020786052750236966,0.03514014092480152,2,0.5,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.5122446349097898,0.44795594266542393,0.5314522831200247,0.5326726305535657,0.5141929494379737,0.025254177865195192,0.021198469038886242,0.044953337814944386,2,0.5,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.5064277338408063,0.4072119935848203,0.5474286407188547,0.42847732317254456,0.513027266603357,0.061285453901807806,0.04353540063978604,0.11618976467146835,2,0.6,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.46285793029443417,0.35080251819731617,0.4369750020744291,0.38911142347046407,0.4721798497054902,0.031774851655415756,0.027844494984572154,0.06505896643561768,2,0.6,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.47402467433255335,0.36092449705439866,0.48686933892037504,0.4385055327416699,0.4834917190612769,0.009128120880787585,0.011113086264713891,0.02480422183028841,2,0.6,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.4679458979681872,0.3680959848320671,0.4317030375267376,0.45404216245011,0.47066018818678124,0.02467224858466129,0.012915210419499603,0.045675664404822534,2,0.6,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.5378438619637398,0.5906748514277977,0.5240311493371979,0.7550587981666668,0.5178699603028282,0.01756682675731074,0.019835265032704746,0.03683345953260928,2,0.7,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.5071584487006311,0.35109253496793363,0.4814014950719807,0.4028135714264568,0.5111563111804724,0.07399480314722018,0.07956481015707864,0.1377742879557485,2,0.7,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.49443805795209117,0.3005118108143693,0.4954331883336579,0.38599470057464424,0.5092336817305588,0.01940193441336068,0.022319478496085794,0.03382342107284359,2,0.7,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.48081456944620554,0.35482320753107166,0.4477819170864758,0.42863275466427925,0.48922712611775426,0.031636646115842645,0.022920317739368125,0.05769162837589836,2,0.7,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.49154558820293187,0.43171480676205026,0.4577620801705578,0.5616242774496413,0.4902315735857248,0.021702340077471523,0.017530949317833174,0.04041306189031461,2,0.8,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.48503077218106805,0.3910365645540863,0.48031149100415493,0.4793966411642012,0.48775797811802046,0.0295351984492025,0.020033605696637324,0.06918441098269232,2,0.8,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.5123828556039112,0.3775448726811166,0.5390316655147186,0.4269571895235392,0.5169300605244435,0.04123114902505394,0.02938594681702088,0.08043087672398247,2,0.8,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.5074615072657558,0.40714288225230577,0.4222627675043089,0.5055524307566645,0.5139633325646669,0.04624281973005372,0.040927789877772916,0.08557232719762078,2,0.8,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.48862974982997487,0.33687058243645757,0.49711252247431503,0.3591625889449359,0.49824728487501285,0.021979380852478116,0.03237392866612944,0.05809878678946574,2,0.9,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.56028266603512,0.6021761943062717,0.564877115380913,0.724356823622538,0.5481803662495887,0.01925189941581763,0.024315030911907894,0.04632343761847699,2,0.9,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.5013850363261589,0.5009393725709487,0.5002452540195883,0.6273172359199533,0.48772621615423717,0.015651545778244073,0.014433548632741263,0.02503283400122771,2,0.9,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.5332203325889606,0.5582220525509776,0.517688360918011,0.7456680132929419,0.5148908566803734,0.01198528137742989,0.01753376097149239,0.0346107235178374,2,0.9,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.47878799628197866,0.41484901449559664,0.4712181927138224,0.47431751704920755,0.48427099173537985,0.019567417784384835,0.03065244100040578,0.05581777567831112,2,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.01
0.48792701444348613,0.3020812210203715,0.4846385265214628,0.3971196738746937,0.49670674786346874,0.018715842358955938,0.017540462823439924,0.033584012105624915,2,1.0,0.0,7.0,3.0,0.0,0.0,1.0,0.01
0.4789548252016461,0.3579977078428095,0.4651594786430301,0.37985222842217314,0.49084688157069944,0.0214417840288548,0.01938923421358086,0.04923642550057248,2,1.0,0.0,7.0,3.0,0.0,1.0,0.0,0.01
0.5112096039804206,0.5313756678674695,0.5081363605975774,0.6563398936077653,0.5004024287860666,0.04518568261351549,0.03607639295131365,0.0836859016556913,2,1.0,0.0,7.0,3.0,0.0,1.0,1.0,0.01
0.4880556990624256,0.3644403365337035,0.49181430081105615,0.42473831857160765,0.4860019349141848,0.016780343087544315,0.013475300922323427,0.03969186195170084,2,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.4651894482804152,0.1953795955922612,0.388649295943191,0.2272556650237695,0.4820398554733439,0.012689009413955833,0.015327968605277551,0.026539573812209737,2,0.0,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.51224379657351,0.4573378029585765,0.5023636463505127,0.5279382838053902,0.5155753813532836,0.02898458539526853,0.019034401110429776,0.06624607155530288,2,0.0,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.506282282496272,0.47960788109773905,0.48565186751991146,0.597289441507425,0.49428070236315513,0.022045089116183338,0.01322354146825801,0.03632838923693069,2,0.0,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.4598262967228387,0.2619563949417888,0.4414833396335867,0.2731076517640456,0.4766796676515893,0.036702338023576295,0.025638542137485454,0.07753929308557594,2,0.1,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.5272837590160446,0.4958061894287553,0.5788789653180005,0.5279242306901917,0.5297002329473085,0.05340617293344304,0.05766982299091132,0.1090121918874288,2,0.1,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.5375668966153221,0.5911563974843869,0.5416280359161635,0.7059814908905978,0.5206448066090801,0.04678658069570425,0.04454778626691599,0.0892359034558226,2,0.1,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.4928349494011659,0.34059936114354555,0.49349123791428245,0.39568216297075365,0.4997230268804924,0.03184712532933857,0.02483029950596736,0.055659845998211555,2,0.1,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.4881959108052115,0.37135877774139064,0.420586490569305,0.451806106818234,0.488536735519313,0.025599366870797946,0.022858691903763294,0.05336305268403293,2,0.2,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.48039016170458915,0.21183824691557387,0.47830969010251323,0.2317727267255832,0.5041414082319016,0.01853885094624045,0.024562917187629135,0.04726068229229195,2,0.2,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.49254237003953805,0.5047846209253595,0.4105217092878557,0.6742877360369641,0.4850493498997812,0.03474505129001184,0.0479436345829246,0.08169397658856085,2,0.2,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.5185990143261191,0.508438348471979,0.552097120873632,0.6175921201011746,0.511504350271602,0.014593607683225915,0.014069340888791424,0.039792612946385246,2,0.2,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.523950848343919,0.5550366921299685,0.5725342727867986,0.7466575023976273,0.5071455480975502,0.012928140789654494,0.014222365849761245,0.04073045375994423,2,0.3,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.4641556748554655,0.28057060602479833,0.490747138102717,0.29125273118279316,0.47446859928236973,0.03973748565662956,0.03064917564172372,0.07667734805440399,2,0.3,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.5339510474487855,0.5570017104593312,0.5329566662450195,0.6851487073649928,0.521805397408843,0.09116448429114023,0.08713168922154621,0.18136659862349705,2,0.3,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.41697693841686484,0.22504197701953554,0.3933426702551496,0.16906794479622317,0.4376458900483331,0.05991360729996722,0.06360655723813732,0.11082065125243583,2,0.3,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.4722804109105275,0.3191022297662351,0.4700833153448881,0.3867212576688406,0.4806247113233385,0.033510582929541566,0.023802409836914097,0.06178088970370155,2,0.4,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.454333727002078,0.26747941431258226,0.40043041838551874,0.28187842976272376,0.46545019230686274,0.011305999145075313,0.01216588979424995,0.04447590751553455,2,0.4,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.4979155816324713,0.494463380564223,0.4766776490924124,0.6168783703711156,0.48929480043196916,0.04803164808210521,0.041565901670620305,0.07825510102067128,2,0.4,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.5252464970642511,0.5815357362272489,0.5143673117817413,0.7278522936641556,0.5078039982004994,0.03356139426260102,0.022374804884302876,0.06614666146200814,2,0.4,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.5640689070505129,0.66142723646223,0.5801091238992732,0.8346016199384516,0.5391152534900465,0.04957109055162096,0.05901913788386478,0.10313490275664931,2,0.5,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.5025455033213835,0.4508481502839742,0.5137054913153909,0.6021977234093409,0.4994937598558506,0.01572796270856469,0.012623962781085008,0.036541097066217665,2,0.5,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.4386845036682452,0.12188794650199149,0.38699351974482044,0.07860603643098739,0.46793312780147184,0.03278578702584958,0.026529216592056693,0.050231826382146905,2,0.5,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.4887918631080689,0.44054583055902496,0.49383785189600415,0.5364927939980826,0.4860636987371053,0.04152416914853096,0.05952030140153083,0.0749689949614724,2,0.5,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.5081624611876501,0.49809872185496074,0.4783909607433877,0.6234347269280219,0.4945898604459682,0.016669889223691982,0.019994305113346145,0.046792941513095695,2,0.6,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.5188802761479705,0.42258477767802727,0.5433230473005639,0.4705990550261074,0.5199088339613718,0.10333315051508733,0.09768950159177517,0.19768283076825205,2,0.6,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.46980354637204735,0.2895873963192384,0.47921198964264466,0.27326395970623596,0.4874158335063119,0.03920899829049076,0.028136531011405303,0.07006298907688138,2,0.6,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.5042768773231084,0.4591325870812118,0.541994716392433,0.5942516693392559,0.5048675088606345,0.027287287709906904,0.030884070763025784,0.05176218434946402,2,0.6,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.48761494376335435,0.3847910460588782,0.4903812819628756,0.467041339929777,0.48910049098971087,0.0086162789872173,0.01617216556121228,0.03565677642859426,2,0.7,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.4934247189739602,0.3067045969559162,0.4850178463070451,0.39103229097414594,0.5032442542115182,0.018844602277306312,0.012120143960890981,0.036536536986331636,2,0.7,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.49702128640606286,0.38171066040716617,0.5610371848999287,0.45276182191795167,0.4965958799166552,0.016699158757825388,0.014355423685086207,0.039250053352778834,2,0.7,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.4255100490321932,0.0832774125161133,0.27927014267211886,0.05188249796561978,0.4546652359345412,0.04397004161194092,0.019093082403081454,0.08399459501898364,2,0.7,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.47892810323272944,0.19554888360489017,0.46306250923781367,0.22491836080439515,0.4934587101867369,0.01641141501028815,0.01335183221902711,0.03178927823244746,2,0.8,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.5265843769746749,0.5519441730213605,0.4813681992812199,0.7065246558673721,0.5172394638907243,0.042676669664128496,0.03912645665704096,0.07019662102577515,2,0.8,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.4831407430384031,0.32328592071544554,0.44735876949950565,0.4162255287041431,0.4894677840543988,0.026554333523898903,0.02175336362767911,0.0467271195694125,2,0.8,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.4967474648186941,0.45894775841086943,0.4649141493075815,0.6059347524557488,0.48936382529041234,0.009396702296369052,0.01229541404787827,0.026746582243749505,2,0.8,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.5251279772727034,0.6095352320809191,0.5277560451875841,0.798762193324261,0.5022672987079562,0.012626925325476846,0.012284690556496263,0.025592162565709294,2,0.9,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.5400141050079066,0.5502533049563743,0.5265738716812095,0.6898594583010701,0.5255259655491262,0.02424796842004729,0.02557927979416678,0.037213404605613586,2,0.9,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.5036958054892164,0.5543298978124171,0.49657207574451184,0.7076559553048436,0.487130736531161,0.02639509767396649,0.013785115441566692,0.054295916299019475,2,0.9,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.4740159765936511,0.23236832948394248,0.44790220477028286,0.25130834630836824,0.49566685116801584,0.016841635616756463,0.010884344004474881,0.029233668081182863,2,0.9,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.5112071937636163,0.47477726354983946,0.4861071491827419,0.6138692389846427,0.49716008967436426,0.022048199672334727,0.017006303294786456,0.03928484967226746,2,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.01
0.4916877909943821,0.3007282342271817,0.4531260673244201,0.3889634531710221,0.5004368856728252,0.012106476804610748,0.016554075097979334,0.034636785608831,2,1.0,0.0,13.0,7.0,0.0,0.0,1.0,0.01
0.5627825848212928,0.58001614628791,0.5567584199106481,0.6654038037296957,0.5514108418240931,0.07116832593075642,0.05198428830269615,0.11678018378225372,2,1.0,0.0,13.0,7.0,0.0,1.0,0.0,0.01
0.5199121633162906,0.44625240427519486,0.5005517871333367,0.5374750225369309,0.5170204166762663,0.012873262698526738,0.01673504045628012,0.03560728476944943,2,1.0,0.0,13.0,7.0,0.0,1.0,1.0,0.01
0.48486331450919085,0.36291080532594344,0.4858064770120258,0.4449716364477309,0.4859193235859828,0.025808576654772746,0.016395560717743157,0.05446413401966503,2,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.4220377649535614,0.28963919781494346,0.38856217924379577,0.30835814518422877,0.43529437567115786,0.038157985485453384,0.024391109524762596,0.06999369430951614,2,0.0,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.4917026714633474,0.4886748950591621,0.5019984928068952,0.5716232772816715,0.49052504177564626,0.038101110382492524,0.029891856136261212,0.07115385323946967,2,0.0,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.5338009852547128,0.5915577775582409,0.558766112249061,0.7828893732121467,0.5148572876901882,0.01358804808782337,0.009956146910378053,0.02764571973178065,2,0.0,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.4515574716196971,0.26073477461162675,0.40020626404603615,0.2748077766245629,0.4609447417572038,0.032397513715228206,0.02554841899469195,0.049723520175418666,2,0.1,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.5184490569240813,0.5908891599518963,0.5105921499130541,0.7752090900198081,0.4948405081047749,0.026624041270649372,0.024212700988381096,0.05028489450769615,2,0.1,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.4520210715823912,0.3425262160878992,0.426947212529395,0.37345789316207584,0.46263707112875674,0.04868794300015241,0.04537470461596107,0.10656717253638195,2,0.1,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.4550510284814272,0.15171911555430068,0.48596480111043217,0.10554549575460952,0.4812764716091573,0.023117775162019287,0.015456033333517721,0.04133452887757691,2,0.1,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.491380121579719,0.49365852332441307,0.4994001473828025,0.6227177325701837,0.4767485507413765,0.032510207220207844,0.027520103756846093,0.05846667306259157,2,0.2,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.48137594037752385,0.315672246898837,0.4552678306694865,0.4167096821886919,0.48230811981355826,0.02324092161083704,0.015036446374329026,0.0454592228015271,2,0.2,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.48472310276640496,0.30773374013211136,0.4405282197026187,0.3896862049574704,0.49623475910246445,0.021257324748809193,0.0164032294468494,0.04524476168742368,2,0.2,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.48196906329543704,0.4685656124632195,0.4612572086209171,0.5938834228760225,0.4720412155956616,0.034036424528660424,0.034575135777571,0.05722447641773344,2,0.2,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.4838649607920601,0.2066041017529885,0.3848168831370772,0.2155779046204692,0.5049513466378,0.008194414159480887,0.007146941942433533,0.022839295728794128,2,0.3,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.49384262960940867,0.3329644019946828,0.4435254927972562,0.39730923959589814,0.49727464568248464,0.03196602387816247,0.026888111927870894,0.06761410521584377,2,0.3,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.5162926464285302,0.4837473582044661,0.4917342280551745,0.6096595852850447,0.5082744650413296,0.023857315106500177,0.01494528681420483,0.04547076725267452,2,0.3,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.45402029402549166,0.31604228416067937,0.49934024782732156,0.3481968961686796,0.4667385914465041,0.05188755520848578,0.03248922843325585,0.09309262162671104,2,0.3,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.5138313959032602,0.462586416353364,0.48828957796333283,0.557590546910989,0.505501829025241,0.0190724423337513,0.01808586261636929,0.04571225077657474,2,0.4,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.4703845134139044,0.22176369215989272,0.49119174014656053,0.24632157211711644,0.4903833915583259,0.019923857766121576,0.019610249981480178,0.038084516890267726,2,0.4,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.49500435410905286,0.3625872694873129,0.472870122044192,0.4117524815058179,0.4984640250138999,0.0506544301459656,0.050702392995138554,0.08840134387589771,2,0.4,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.5339611074841424,0.6041735988836449,0.5288027670507349,0.7736975572228841,0.5131753770936267,0.028781309640102344,0.02443893445631622,0.04845152362912669,2,0.4,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.47170153970936984,0.3321190911314528,0.44658230100330687,0.41411893733181016,0.47799361184413564,0.032302607933967664,0.02280929775474979,0.05894424376534794,2,0.5,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.5210622559000536,0.4454360821982256,0.5226660713002476,0.5729804567979382,0.5186908179760255,0.010915913214333868,0.011925258234539587,0.02681351231512233,2,0.5,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.4880496211243976,0.2985306979764092,0.5021146589259797,0.31285880038815594,0.4980705554499639,0.0699240351265063,0.07404178282407423,0.13569059483554002,2,0.5,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.5555175626211003,0.5493976176761006,0.5799722540634035,0.6361607977248347,0.5455857314065591,0.04591358346750455,0.038177766758633734,0.0872368002743901,2,0.5,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.4575079825332636,0.20585159944684314,0.40085956882392154,0.2235990666228464,0.47938517647177586,0.039527548784071734,0.02304869508823913,0.08312294115716001,2,0.6,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.5022406632916645,0.32815227980028316,0.5313834902612975,0.4068926416712492,0.5098580689832051,0.007165398699642324,0.005344294207806124,0.011889646633212774,2,0.6,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.5269929611190113,0.6589129831333856,0.5342051260432956,0.8650986390334794,0.4983088814115149,0.03193647753278887,0.013348019245764143,0.055665187856830056,2,0.6,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.49357520033617286,0.29805667763179644,0.46762853330008164,0.29677691338454043,0.5118230777176305,0.032006912192738414,0.028130229449106325,0.05091880544349503,2,0.6,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.48501798755280207,0.30922174858768214,0.4535749375181107,0.326081493691719,0.4984206476026216,0.03271218397519086,0.03769256731866919,0.07761033141835096,2,0.7,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.4928560126001943,0.35046832843532527,0.4376393005939924,0.3819127277313964,0.5035156328050111,0.04693348727552456,0.031242676089295672,0.08002710695179503,2,0.7,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.51281596108443,0.5263732494002742,0.5548063847143753,0.6626453562501347,0.5060917242968933,0.040305124210903334,0.04864458908108961,0.09071550002983728,2,0.7,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.5133819428652868,0.4496440650281407,0.5058061491204345,0.5424251720952139,0.50764132251491,0.027134016119348625,0.0249506969524321,0.0535594244777335,2,0.7,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.4748891038289962,0.46847326781500637,0.45368968459225567,0.5920365230765099,0.46532228027864697,0.017844106562228183,0.023427223566217608,0.05309965454061398,2,0.8,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.4869030914698236,0.28475556062999435,0.4582822630417912,0.3632763662324658,0.5015890096290242,0.027620885822543788,0.02367018818671832,0.052983069623754084,2,0.8,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.5083270894745832,0.4555686551189459,0.5060947963927868,0.5668750461756545,0.4992060167283715,0.04438644349307176,0.04996284256597914,0.08508819783772661,2,0.8,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.4946996188713689,0.3450445395618431,0.4945589077447421,0.4026199797471525,0.499902324009809,0.030061652243001596,0.030723053281192812,0.06392537327937506,2,0.8,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.4857252289967944,0.2825917676671265,0.44979131516750437,0.29749212024358246,0.4952496919844787,0.048729445358916296,0.034207611278547365,0.10010694430229523,2,0.9,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.49573674564143727,0.4375680355740149,0.4507926005518025,0.5572019064504161,0.49715075579388646,0.028935339792073994,0.016571785655182626,0.06453929829392141,2,0.9,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.5265734786030384,0.5626762909463042,0.49462558386783756,0.7587479663550131,0.5058405731282353,0.017725727392886626,0.011548555483553796,0.036529533303179054,2,0.9,0.0,20.0,10.0,0.0,1.0,0.0,0.01
0.5248281672606627,0.35961648569775156,0.4733746717995594,0.3889489130353641,0.5286137290024908,0.02699589452101846,0.023618812874223093,0.054530864269797884,2,0.9,0.0,20.0,10.0,0.0,1.0,1.0,0.01
0.5513222135011963,0.6854275264453387,0.5497853703734192,0.9145352391738102,0.5216809930070618,0.02317939565350402,0.02072634921686247,0.05978633176833916,2,1.0,0.0,20.0,10.0,0.0,0.0,0.0,0.01
0.4344961756146839,0.33479654230399525,0.428668231459826,0.30294904692873625,0.4464852752245694,0.04775554503033339,0.053631149449464136,0.08756386333779931,2,1.0,0.0,20.0,10.0,0.0,0.0,1.0,0.01
0.4888999036961198,0.3555517782655523,0.580726334503715,0.39643484588149264,0.4934489859815724,0.024191450669261066,0.022223467934511024,0.04097509695585343,2,1.0,0.0,20.0,10.0,0.0,1.0,0.0,0.01
