k,u,f,tau,neg_corr,micro_agg,epsilon,perf_name,perf_val,fair_name,fair_val
,20.0,40.0,0.1,1.0,1.0,,auc,0.6838678835156229,dpr,0.1827163042302314
,23.0,47.0,0.1,0.0,0.0,,auc,0.7628990999279612,dpr,0.1698540917765045
,23.0,47.0,0.1,0.0,1.0,,auc,0.713647859690328,dpr,0.2667840149720511
,23.0,47.0,0.1,1.0,0.0,,auc,0.7016706804097644,dpr,0.09534939400577262
,23.0,47.0,0.1,1.0,1.0,,auc,0.6853144434421017,dpr,0.19147820382512265
,26.6,53.4,0.1,0.0,0.0,,auc,0.7616702112454783,dpr,0.17155003286355594
,26.6,53.4,0.1,0.0,1.0,,auc,0.7144993796098074,dpr,0.2719113614834871
,26.6,53.4,0.1,1.0,0.0,,auc,0.7088950321160464,dpr,0.09870258276996294
,26.6,53.4,0.1,1.0,1.0,,auc,0.6904188512094651,dpr,0.2037733219892362
,30.0,60.0,0.1,0.0,0.0,,auc,0.7626054428843962,dpr,0.17216295135215595
,30.0,60.0,0.1,0.0,1.0,,auc,0.7120046796091867,dpr,0.2768659965674415
,30.0,60.0,0.1,1.0,0.0,,auc,0.7132725709387495,dpr,0.10599639113291112
,30.0,60.0,0.1,1.0,1.0,,auc,0.6864688798696641,dpr,0.2134604144677949
,33.0,67.0,0.1,0.0,0.0,,auc,0.762832178590419,dpr,0.17364720678512927
,33.0,67.0,0.1,0.0,1.0,,auc,0.7043856891851149,dpr,0.25441189462900266
,33.0,67.0,0.1,1.0,0.0,,auc,0.7167825743376139,dpr,0.10938704256615876
,33.0,67.0,0.1,1.0,1.0,,auc,0.6775820804777595,dpr,0.18194817416946266
10.0,,,0.1,0.0,0.0,,auc,0.7646343435052118,dpr,0.15154571300390954
10.0,,,0.1,0.0,1.0,,auc,0.7568069190488378,dpr,0.17172369934918508
10.0,,,0.1,1.0,0.0,,auc,0.7130074427713369,dpr,0.09455032570699863
10.0,,,0.1,1.0,1.0,,auc,0.7343314532943801,dpr,0.13157301616181732
20.0,,,0.1,0.0,0.0,,auc,0.7626659106679594,dpr,0.16113134649837205
20.0,,,0.1,0.0,1.0,,auc,0.7485103828765501,dpr,0.19173375291565686
20.0,,,0.1,1.0,0.0,,auc,0.7033666454061505,dpr,0.07990889405829593
20.0,,,0.1,1.0,1.0,,auc,0.7099471109544624,dpr,0.12356079571165995
30.0,,,0.1,0.0,0.0,,auc,0.7626410095173077,dpr,0.16604487574228488
30.0,,,0.1,0.0,1.0,,auc,0.7319647707399011,dpr,0.21651061654670928
30.0,,,0.1,1.0,0.0,,auc,0.7140420538666225,dpr,0.0950672978473782
30.0,,,0.1,1.0,1.0,,auc,0.6888139093797874,dpr,0.1303196050061503
40.0,,,0.1,0.0,0.0,,auc,0.7623470419788925,dpr,0.17345049129380935
40.0,,,0.1,0.0,1.0,,auc,0.7230463374437573,dpr,0.222273020833562
40.0,,,0.1,1.0,0.0,,auc,0.7246739626075973,dpr,0.11142399930586044
40.0,,,0.1,1.0,1.0,,auc,0.7029784502960873,dpr,0.15923156363859875
50.0,,,0.1,0.0,0.0,,auc,0.7633087561700308,dpr,0.1753959486828745
50.0,,,0.1,0.0,1.0,,auc,0.7238485135591555,dpr,0.23676781459448915
50.0,,,0.1,1.0,0.0,,auc,0.7307171172333807,dpr,0.1215632742846766
50.0,,,0.1,1.0,1.0,,auc,0.7121391931647357,dpr,0.1874251478586917
60.0,,,0.1,0.0,0.0,,auc,0.7626194761432654,dpr,0.17407903674802644
60.0,,,0.1,0.0,1.0,,auc,0.7185063906744735,dpr,0.2292029057837803
60.0,,,0.1,1.0,0.0,,auc,0.7388167424945391,dpr,0.13624314174708835
60.0,,,0.1,1.0,1.0,,auc,0.7021512608546467,dpr,0.18254692694614788
70.0,,,0.1,0.0,0.0,,auc,0.7629711195413814,dpr,0.1743738505828047
70.0,,,0.1,0.0,1.0,,auc,0.7049478169078193,dpr,0.2008236333474556
70.0,,,0.1,1.0,0.0,,auc,0.7439431232384779,dpr,0.14070823777697233
70.0,,,0.1,1.0,1.0,,auc,0.692033684101766,dpr,0.15765398178221354
80.0,,,0.1,0.0,0.0,,auc,0.7630379511870963,dpr,0.17599923284809812
80.0,,,0.1,0.0,1.0,,auc,0.7155096684632446,dpr,0.21655177247637009
80.0,,,0.1,1.0,0.0,,auc,0.7479787857166996,dpr,0.1470669200607389
80.0,,,0.1,1.0,1.0,,auc,0.7022463609627699,dpr,0.17432543127355885
90.0,,,0.1,0.0,0.0,,auc,0.7637463560603404,dpr,0.17677374333221088
90.0,,,0.1,0.0,1.0,,auc,0.7023257818293954,dpr,0.19665143060669493
90.0,,,0.1,1.0,0.0,,auc,0.7519441328055864,dpr,0.15507686943608132
90.0,,,0.1,1.0,1.0,,auc,0.7031259829734733,dpr,0.18140928983384152
100.0,,,0.1,0.0,0.0,,auc,0.7630095185507116,dpr,0.17676458760907646
100.0,,,0.1,0.0,1.0,,auc,0.7003364080475851,dpr,0.1948456215599484
100.0,,,0.1,1.0,0.0,,auc,0.7520800959793746,dpr,0.15501605168864288
100.0,,,0.1,1.0,1.0,,auc,0.6965342995044236,dpr,0.1742836905852126
,3.0,7.0,0.2,0.0,0.0,,auc,0.7608757846324201,dpr,0.10456975562413012
,3.0,7.0,0.2,0.0,1.0,,auc,0.7567384888230311,dpr,0.22138313887001398
,3.0,7.0,0.2,1.0,0.0,,auc,0.5966795524736523,dpr,0.014262075905987931
,3.0,7.0,0.2,1.0,1.0,,auc,0.6238884723345555,dpr,0.058943051912624216
,7.0,13.0,0.2,0.0,0.0,,auc,0.7603905106571759,dpr,0.14562540659755202
,7.0,13.0,0.2,0.0,1.0,,auc,0.7413420682573136,dpr,0.2713038519984164
,7.0,13.0,0.2,1.0,0.0,,auc,0.620002059971386,dpr,0.006591489225979334
,7.0,13.0,0.2,1.0,1.0,,auc,0.6667269872430397,dpr,0.13727127474730152
,10.0,20.0,0.2,0.0,0.0,,auc,0.7592269262998175,dpr,0.15623494696430876
,10.0,20.0,0.2,0.0,1.0,,auc,0.7273420821607017,dpr,0.2678809647490249
,10.0,20.0,0.2,1.0,0.0,,auc,0.6420074738739772,dpr,0.02618333399433737
,10.0,20.0,0.2,1.0,1.0,,auc,0.6698771094457489,dpr,0.15448881611805448
,13.0,27.0,0.2,0.0,0.0,,auc,0.7623711138379367,dpr,0.16061218800159455
,13.0,27.0,0.2,0.0,1.0,,auc,0.7237968326148312,dpr,0.26511860044490304
,13.0,27.0,0.2,1.0,0.0,,auc,0.6564042482985846,dpr,0.0415279236717691
,13.0,27.0,0.2,1.0,1.0,,auc,0.6701805900782316,dpr,0.15465529294273658
,16.6,33.4,0.2,0.0,0.0,,auc,0.76003986678706,dpr,0.16214953902371626
,16.6,33.4,0.2,0.0,1.0,,auc,0.7213456695103628,dpr,0.26381076583810803
,16.6,33.4,0.2,1.0,0.0,,auc,0.6636838306399279,dpr,0.04431161544498942
,16.6,33.4,0.2,1.0,1.0,,auc,0.6783476365858245,dpr,0.16377137075386586
,20.0,40.0,0.2,0.0,0.0,,auc,0.7615071944284001,dpr,0.16456153094822953
,20.0,40.0,0.2,0.0,1.0,,auc,0.7117065095476034,dpr,0.2561511386163328
,20.0,40.0,0.2,1.0,0.0,,auc,0.6746555687141506,dpr,0.05952434304404915
,20.0,40.0,0.2,1.0,1.0,,auc,0.6746891718985261,dpr,0.15882751336736856
,23.0,47.0,0.2,0.0,0.0,,auc,0.7623023953569125,dpr,0.16679950495333967
,23.0,47.0,0.2,0.0,1.0,,auc,0.7171736177924988,dpr,0.2672724238712657
,23.0,47.0,0.2,1.0,0.0,,auc,0.6811888608941542,dpr,0.06748885724200371
,23.0,47.0,0.2,1.0,1.0,,auc,0.6692231712649673,dpr,0.16213046897951455
,26.6,53.4,0.2,0.0,0.0,,auc,0.7615185629656047,dpr,0.167098767182504
,26.6,53.4,0.2,0.0,1.0,,auc,0.714960571078333,dpr,0.2639262878018239
,26.6,53.4,0.2,1.0,0.0,,auc,0.6854310824949262,dpr,0.07187546625270289
,26.6,53.4,0.2,1.0,1.0,,auc,0.6796608133816522,dpr,0.18050826913766235
,30.0,60.0,0.2,0.0,0.0,,auc,0.7643152943707275,dpr,0.16993066617251845
,30.0,60.0,0.2,0.0,1.0,,auc,0.7098944258593869,dpr,0.2582373730823739
,30.0,60.0,0.2,1.0,0.0,,auc,0.6918122657467874,dpr,0.07796468677999158
,30.0,60.0,0.2,1.0,1.0,,auc,0.6767735458163965,dpr,0.18121672111337145
,33.0,67.0,0.2,0.0,0.0,,auc,0.7618133574320026,dpr,0.16967906294534033
,33.0,67.0,0.2,0.0,1.0,,auc,0.7056355955179452,dpr,0.2506252791911793
,33.0,67.0,0.2,1.0,0.0,,auc,0.6961903434939761,dpr,0.08529687665494991
,33.0,67.0,0.2,1.0,1.0,,auc,0.6678474719964443,dpr,0.1697590636624278
10.0,,,0.2,0.0,0.0,,auc,0.7641627880460075,dpr,0.15380643717025486
10.0,,,0.2,0.0,1.0,,auc,0.7585756693486693,dpr,0.17157984019724132
10.0,,,0.2,1.0,0.0,,auc,0.7131447492125229,dpr,0.0975362040457482
10.0,,,0.2,1.0,1.0,,auc,0.7367145331034883,dpr,0.13420434423083755
20.0,,,0.2,0.0,0.0,,auc,0.7626355024998076,dpr,0.1587988163951043
20.0,,,0.2,0.0,1.0,,auc,0.7467567336050863,dpr,0.1942069807537712
20.0,,,0.2,1.0,0.0,,auc,0.7035125468903564,dpr,0.081692459149756
20.0,,,0.2,1.0,1.0,,auc,0.7093543226165065,dpr,0.12793518285960706
30.0,,,0.2,0.0,0.0,,auc,0.7609864031135116,dpr,0.16599271038110133
30.0,,,0.2,0.0,1.0,,auc,0.7325959240744175,dpr,0.225188490173536
30.0,,,0.2,1.0,0.0,,auc,0.7112855032055488,dpr,0.09237583927099872
30.0,,,0.2,1.0,1.0,,auc,0.6920440571081022,dpr,0.13077531963677766
40.0,,,0.2,0.0,0.0,,auc,0.7637714445501507,dpr,0.17050551565859368
40.0,,,0.2,0.0,1.0,,auc,0.7251821378957592,dpr,0.21834134063774385
40.0,,,0.2,1.0,0.0,,auc,0.7243887528736691,dpr,0.11041225138775254
40.0,,,0.2,1.0,1.0,,auc,0.7029339203219208,dpr,0.1618857611133419
50.0,,,0.2,0.0,0.0,,auc,0.7630236219707414,dpr,0.1731632770719045
50.0,,,0.2,0.0,1.0,,auc,0.7263756525996706,dpr,0.2385268431620456
50.0,,,0.2,1.0,0.0,,auc,0.7273919158956887,dpr,0.11682494050486535
50.0,,,0.2,1.0,1.0,,auc,0.7009837541863984,dpr,0.16151804673143105
60.0,,,0.2,0.0,0.0,,auc,0.7643434938986252,dpr,0.1736484924989251
60.0,,,0.2,0.0,1.0,,auc,0.7191104479237931,dpr,0.22911919782058954
60.0,,,0.2,1.0,0.0,,auc,0.7349064044749474,dpr,0.12897148664028948
60.0,,,0.2,1.0,1.0,,auc,0.7077412916493814,dpr,0.18838058843792369
70.0,,,0.2,0.0,0.0,,auc,0.7643664695039882,dpr,0.1749955839849056
70.0,,,0.2,0.0,1.0,,auc,0.7036831473570013,dpr,0.19669314538448449
70.0,,,0.2,1.0,0.0,,auc,0.7401811817147471,dpr,0.13454184493092933
70.0,,,0.2,1.0,1.0,,auc,0.6880116562400665,dpr,0.15453176822160386
80.0,,,0.2,0.0,0.0,,auc,0.7633207654487814,dpr,0.17410870199038905
80.0,,,0.2,0.0,1.0,,auc,0.7104256737445686,dpr,0.21311665922028275
80.0,,,0.2,1.0,0.0,,auc,0.7431468777906988,dpr,0.14010808253288645
80.0,,,0.2,1.0,1.0,,auc,0.6978261160362347,dpr,0.1690230370963968
90.0,,,0.2,0.0,0.0,,auc,0.7637405606936548,dpr,0.17724105410933086
90.0,,,0.2,0.0,1.0,,auc,0.7031702753279074,dpr,0.19878927945898225
90.0,,,0.2,1.0,0.0,,auc,0.7485780554663501,dpr,0.14883808077631222
90.0,,,0.2,1.0,1.0,,auc,0.7004915862397574,dpr,0.1735940469689371
100.0,,,0.2,0.0,0.0,,auc,0.763121894693482,dpr,0.17587998226710286
100.0,,,0.2,0.0,1.0,,auc,0.7043493782452861,dpr,0.19303387165238411
100.0,,,0.2,1.0,0.0,,auc,0.7485875642461056,dpr,0.14990075622256285
100.0,,,0.2,1.0,1.0,,auc,0.6958312105074106,dpr,0.16498165409840473
,3.0,7.0,0.3,0.0,0.0,,auc,0.7608757846324201,dpr,0.10456975562413012
,3.0,7.0,0.3,0.0,1.0,,auc,0.7567384888230311,dpr,0.22138313887001398
,3.0,7.0,0.3,1.0,0.0,,auc,0.5966795524736523,dpr,0.014262075905987931
,3.0,7.0,0.3,1.0,1.0,,auc,0.6238884723345555,dpr,0.058943051912624216
,7.0,13.0,0.3,0.0,0.0,,auc,0.7606115771710015,dpr,0.13545682125707795
,7.0,13.0,0.3,0.0,1.0,,auc,0.7456816629073052,dpr,0.26991740787587426
,7.0,13.0,0.3,1.0,0.0,,auc,0.6053909336862201,dpr,0.010083652378133369
,7.0,13.0,0.3,1.0,1.0,,auc,0.6529298819880129,dpr,0.11766433694596296
,10.0,20.0,0.3,0.0,0.0,,auc,0.7632797238406572,dpr,0.1519967820857638
,10.0,20.0,0.3,0.0,1.0,,auc,0.7311432228779434,dpr,0.2622003223829029
,10.0,20.0,0.3,1.0,0.0,,auc,0.6234402110032191,dpr,0.010836319829466064
,10.0,20.0,0.3,1.0,1.0,,auc,0.6537620375932163,dpr,0.11872646503369955
,13.0,27.0,0.3,0.0,0.0,,auc,0.7634403507955514,dpr,0.15863177623900587
,13.0,27.0,0.3,0.0,1.0,,auc,0.7242709924942294,dpr,0.2532251011476242
,13.0,27.0,0.3,1.0,0.0,,auc,0.6347723552901063,dpr,0.01999622089103657
,13.0,27.0,0.3,1.0,1.0,,auc,0.6531983439465395,dpr,0.12526014124490822
,16.6,33.4,0.3,0.0,0.0,,auc,0.7616647868372431,dpr,0.1568806627870841
,16.6,33.4,0.3,0.0,1.0,,auc,0.719949275765644,dpr,0.25509508634826056
,16.6,33.4,0.3,1.0,0.0,,auc,0.6401654349995065,dpr,0.02540893824905019
,16.6,33.4,0.3,1.0,1.0,,auc,0.6585166599555542,dpr,0.1309423746669654
,20.0,40.0,0.3,0.0,0.0,,auc,0.762085782732732,dpr,0.16022253650836982
,20.0,40.0,0.3,0.0,1.0,,auc,0.7105036050631099,dpr,0.2392453443133353
,20.0,40.0,0.3,1.0,0.0,,auc,0.6462539973671733,dpr,0.03304030376191201
,20.0,40.0,0.3,1.0,1.0,,auc,0.6553187847856189,dpr,0.1375712324747263
,23.0,47.0,0.3,0.0,0.0,,auc,0.7630852596374508,dpr,0.16120574019010442
,23.0,47.0,0.3,0.0,1.0,,auc,0.7169917851313028,dpr,0.2537159733598157
,23.0,47.0,0.3,1.0,0.0,,auc,0.6543638615430079,dpr,0.03724907155819968
,23.0,47.0,0.3,1.0,1.0,,auc,0.653078381899771,dpr,0.12933380843908368
,26.6,53.4,0.3,0.0,0.0,,auc,0.7635760827119538,dpr,0.1620643839601888
,26.6,53.4,0.3,0.0,1.0,,auc,0.7134051629996199,dpr,0.2394025230687729
,26.6,53.4,0.3,1.0,0.0,,auc,0.6563900611914179,dpr,0.03960170430199282
,26.6,53.4,0.3,1.0,1.0,,auc,0.6607066250994562,dpr,0.15684222839501405
,30.0,60.0,0.3,0.0,0.0,,auc,0.7618711221170064,dpr,0.1638727876477845
,30.0,60.0,0.3,0.0,1.0,,auc,0.7107815747636673,dpr,0.24662290577887144
,30.0,60.0,0.3,1.0,0.0,,auc,0.6653457006937595,dpr,0.048002534139688816
,30.0,60.0,0.3,1.0,1.0,,auc,0.6530415781588047,dpr,0.1465742404590502
,33.0,67.0,0.3,0.0,0.0,,auc,0.7626049366239859,dpr,0.16332446143407156
,33.0,67.0,0.3,0.0,1.0,,auc,0.7029344339773856,dpr,0.2306965243630304
,33.0,67.0,0.3,1.0,0.0,,auc,0.6649365656716072,dpr,0.04433565176750871
,33.0,67.0,0.3,1.0,1.0,,auc,0.6558412614557083,dpr,0.15239541909347715
10.0,,,0.3,0.0,0.0,,auc,0.7647864376125686,dpr,0.15251279117737718
10.0,,,0.3,0.0,1.0,,auc,0.7573953351944024,dpr,0.16561389940113586
10.0,,,0.3,1.0,0.0,,auc,0.7132815113582864,dpr,0.0966912573042689
10.0,,,0.3,1.0,1.0,,auc,0.7342509790289874,dpr,0.13265468690576626
20.0,,,0.3,0.0,0.0,,auc,0.7635579121839674,dpr,0.15993052555757686
20.0,,,0.3,0.0,1.0,,auc,0.7472020014836623,dpr,0.190384240737574
20.0,,,0.3,1.0,0.0,,auc,0.6963625401566841,dpr,0.07587157762588981
20.0,,,0.3,1.0,1.0,,auc,0.7105755938647621,dpr,0.11868097352371793
30.0,,,0.3,0.0,0.0,,auc,0.7628895956141346,dpr,0.1658506269595989
30.0,,,0.3,0.0,1.0,,auc,0.7353995606991014,dpr,0.22355288643723745
30.0,,,0.3,1.0,0.0,,auc,0.708491660775483,dpr,0.09003545029224194
30.0,,,0.3,1.0,1.0,,auc,0.6860913204835708,dpr,0.1216418409185196
40.0,,,0.3,0.0,0.0,,auc,0.7625128541078565,dpr,0.1670057088740144
40.0,,,0.3,0.0,1.0,,auc,0.7235696211152993,dpr,0.21228760603638208
40.0,,,0.3,1.0,0.0,,auc,0.7166487028264595,dpr,0.09959364307873778
40.0,,,0.3,1.0,1.0,,auc,0.6882889334497541,dpr,0.1404475499939936
50.0,,,0.3,0.0,0.0,,auc,0.7615728242859967,dpr,0.16917094043413514
50.0,,,0.3,0.0,1.0,,auc,0.72449682057874,dpr,0.22698826703103264
50.0,,,0.3,1.0,0.0,,auc,0.7210307974432368,dpr,0.10678502308957907
50.0,,,0.3,1.0,1.0,,auc,0.6962053182586108,dpr,0.15832160384562272
60.0,,,0.3,0.0,0.0,,auc,0.7633821522046641,dpr,0.17010296900174696
60.0,,,0.3,0.0,1.0,,auc,0.7170929861263869,dpr,0.2239676780362818
60.0,,,0.3,1.0,0.0,,auc,0.729108685635033,dpr,0.1185065669298688
60.0,,,0.3,1.0,1.0,,auc,0.7028582475951127,dpr,0.17866038100148166
70.0,,,0.3,0.0,0.0,,auc,0.761788015844516,dpr,0.17213769739481294
70.0,,,0.3,0.0,1.0,,auc,0.7078168510327318,dpr,0.19651447384448945
70.0,,,0.3,1.0,0.0,,auc,0.7324768503617084,dpr,0.12366064448556695
70.0,,,0.3,1.0,1.0,,auc,0.6831132570706682,dpr,0.14662856127664994
80.0,,,0.3,0.0,0.0,,auc,0.7641566227624202,dpr,0.1748355717946158
80.0,,,0.3,0.0,1.0,,auc,0.7123476714247292,dpr,0.20707063464455625
80.0,,,0.3,1.0,0.0,,auc,0.7363827784946684,dpr,0.13100377831042884
80.0,,,0.3,1.0,1.0,,auc,0.7000924522421357,dpr,0.17145464384015324
90.0,,,0.3,0.0,0.0,,auc,0.763221379331501,dpr,0.17452483737191532
90.0,,,0.3,0.0,1.0,,auc,0.7003117000233778,dpr,0.19124805274825546
90.0,,,0.3,1.0,0.0,,auc,0.7388775594851495,dpr,0.1352375989918621
90.0,,,0.3,1.0,1.0,,auc,0.6982604506406954,dpr,0.1693307147372744
100.0,,,0.3,0.0,0.0,,auc,0.7626042561571724,dpr,0.17665592781749526
100.0,,,0.3,0.0,1.0,,auc,0.6975928799185491,dpr,0.18276921391087825
100.0,,,0.3,1.0,0.0,,auc,0.7423655751539991,dpr,0.13810503346408465
100.0,,,0.3,1.0,1.0,,auc,0.6922657073652049,dpr,0.1593080179202503
,3.0,7.0,0.4,0.0,0.0,,auc,0.7584627315739855,dpr,0.06891211260627997
,3.0,7.0,0.4,0.0,1.0,,auc,0.7611674831476534,dpr,0.2113577444474763
,3.0,7.0,0.4,1.0,0.0,,auc,0.5905086580765028,dpr,0.016615507167100696
,3.0,7.0,0.4,1.0,1.0,,auc,0.6241351071653147,dpr,0.05535154820345857
,7.0,13.0,0.4,0.0,0.0,,auc,0.7602862808368938,dpr,0.11979651544611528
,7.0,13.0,0.4,0.0,1.0,,auc,0.7432325981708552,dpr,0.2530624410052081
,7.0,13.0,0.4,1.0,0.0,,auc,0.5938174913561841,dpr,0.020822133009211114
,7.0,13.0,0.4,1.0,1.0,,auc,0.6284121505460233,dpr,0.09207538797461294
,10.0,20.0,0.4,0.0,0.0,,auc,0.7619753363142939,dpr,0.13896942577034924
,10.0,20.0,0.4,0.0,1.0,,auc,0.7341562858748023,dpr,0.2438177988522409
,10.0,20.0,0.4,1.0,0.0,,auc,0.6071712575349728,dpr,0.012762608930353176
,10.0,20.0,0.4,1.0,1.0,,auc,0.6367891282874607,dpr,0.09821017671609214
,13.0,27.0,0.4,0.0,0.0,,auc,0.7637395031605336,dpr,0.14495360201244192
,13.0,27.0,0.4,0.0,1.0,,auc,0.7248699776414634,dpr,0.2408916749425224
,13.0,27.0,0.4,1.0,0.0,,auc,0.6154791380248966,dpr,0.010801126095961908
,13.0,27.0,0.4,1.0,1.0,,auc,0.6365806470207178,dpr,0.10833890332140486
,16.6,33.4,0.4,0.0,0.0,,auc,0.7626211108476766,dpr,0.1440834360091927
,16.6,33.4,0.4,0.0,1.0,,auc,0.7226108025503494,dpr,0.2416293812075591
,16.6,33.4,0.4,1.0,0.0,,auc,0.6197669147679072,dpr,0.011631941356552005
,16.6,33.4,0.4,1.0,1.0,,auc,0.6446509934532809,dpr,0.10114793887151996
,20.0,40.0,0.4,0.0,0.0,,auc,0.7624507576720083,dpr,0.15319393312762414
,20.0,40.0,0.4,0.0,1.0,,auc,0.7133949483969284,dpr,0.2333785252196767
,20.0,40.0,0.4,1.0,0.0,,auc,0.6222594376816886,dpr,0.010592466135465158
,20.0,40.0,0.4,1.0,1.0,,auc,0.6469886511673993,dpr,0.14059093689277818
,23.0,47.0,0.4,0.0,0.0,,auc,0.7647297585559206,dpr,0.1544698113292562
,23.0,47.0,0.4,0.0,1.0,,auc,0.7185359826894155,dpr,0.2432596665252692
,23.0,47.0,0.4,1.0,0.0,,auc,0.6273634096162357,dpr,0.011082197384675054
,23.0,47.0,0.4,1.0,1.0,,auc,0.6374334872003928,dpr,0.10397756588679403
,26.6,53.4,0.4,0.0,0.0,,auc,0.7618823560414285,dpr,0.1515236737136255
,26.6,53.4,0.4,0.0,1.0,,auc,0.7193119390238266,dpr,0.2388348029910157
,26.6,53.4,0.4,1.0,0.0,,auc,0.6236378475201831,dpr,0.013148677104476607
,26.6,53.4,0.4,1.0,1.0,,auc,0.639845316506731,dpr,0.12916401137067549
,30.0,60.0,0.4,0.0,0.0,,auc,0.7632065747312824,dpr,0.1545444318471691
,30.0,60.0,0.4,0.0,1.0,,auc,0.7121686786880925,dpr,0.23531441154660065
,30.0,60.0,0.4,1.0,0.0,,auc,0.6307959529080122,dpr,0.015493881008420763
,30.0,60.0,0.4,1.0,1.0,,auc,0.6242830092482655,dpr,0.10321539976307756
,33.0,67.0,0.4,0.0,0.0,,auc,0.7628496559878051,dpr,0.1577580905456506
,33.0,67.0,0.4,0.0,1.0,,auc,0.7073426232854315,dpr,0.22066431875585601
,33.0,67.0,0.4,1.0,0.0,,auc,0.6304089509704355,dpr,0.013622352854074916
,33.0,67.0,0.4,1.0,1.0,,auc,0.63002533221337,dpr,0.10506037910812407
10.0,,,0.4,0.0,0.0,,auc,0.7655061609226137,dpr,0.14656922437739334
10.0,,,0.4,0.0,1.0,,auc,0.7583398208841435,dpr,0.17109053628789694
10.0,,,0.4,1.0,0.0,,auc,0.709322744164812,dpr,0.08943092878880123
10.0,,,0.4,1.0,1.0,,auc,0.7316379032572996,dpr,0.12687267912931074
20.0,,,0.4,0.0,0.0,,auc,0.7636532677436808,dpr,0.15533949787552878
20.0,,,0.4,0.0,1.0,,auc,0.7490950521194027,dpr,0.18701483978819985
20.0,,,0.4,1.0,0.0,,auc,0.6931299721574908,dpr,0.06868102600732191
20.0,,,0.4,1.0,1.0,,auc,0.7050307746449296,dpr,0.1245166018342604
30.0,,,0.4,0.0,0.0,,auc,0.7634349812672501,dpr,0.16216545363485585
30.0,,,0.4,0.0,1.0,,auc,0.7334462422427654,dpr,0.20912645391189555
30.0,,,0.4,1.0,0.0,,auc,0.6996601386793989,dpr,0.07861117084547406
30.0,,,0.4,1.0,1.0,,auc,0.6840638216515945,dpr,0.11596863633386133
40.0,,,0.4,0.0,0.0,,auc,0.7635702958522976,dpr,0.1652470235894945
40.0,,,0.4,0.0,1.0,,auc,0.7250522619064963,dpr,0.2162628383864465
40.0,,,0.4,1.0,0.0,,auc,0.7062861501144544,dpr,0.08983097917795807
40.0,,,0.4,1.0,1.0,,auc,0.6820650335699872,dpr,0.1311150702170208
50.0,,,0.4,0.0,0.0,,auc,0.7628545438462331,dpr,0.16743582244751098
50.0,,,0.4,0.0,1.0,,auc,0.7254677082874916,dpr,0.22312950978952584
50.0,,,0.4,1.0,0.0,,auc,0.7130306334579855,dpr,0.09622379528691008
50.0,,,0.4,1.0,1.0,,auc,0.6865566562761485,dpr,0.14062877281242067
60.0,,,0.4,0.0,0.0,,auc,0.7643326994519433,dpr,0.1681878407198433
60.0,,,0.4,0.0,1.0,,auc,0.7173201956747095,dpr,0.21266532600595367
60.0,,,0.4,1.0,0.0,,auc,0.7187317002294005,dpr,0.1032770741987684
60.0,,,0.4,1.0,1.0,,auc,0.6909184634299919,dpr,0.1588661223548678
70.0,,,0.4,0.0,0.0,,auc,0.7633343347128138,dpr,0.1719171202788523
70.0,,,0.4,0.0,1.0,,auc,0.7064141390660106,dpr,0.17861745370563042
70.0,,,0.4,1.0,0.0,,auc,0.7223269341227005,dpr,0.10696319957268494
70.0,,,0.4,1.0,1.0,,auc,0.6781293430895513,dpr,0.13048497358213565
80.0,,,0.4,0.0,0.0,,auc,0.7628148396163997,dpr,0.17236929203063042
80.0,,,0.4,0.0,1.0,,auc,0.7097995673209256,dpr,0.19348627387821504
80.0,,,0.4,1.0,0.0,,auc,0.7252544101681477,dpr,0.11224900271065598
80.0,,,0.4,1.0,1.0,,auc,0.6996828196358285,dpr,0.16652849551681087
90.0,,,0.4,0.0,0.0,,auc,0.7628663230250412,dpr,0.1706354238435238
90.0,,,0.4,0.0,1.0,,auc,0.6983932326493202,dpr,0.18119439761143089
90.0,,,0.4,1.0,0.0,,auc,0.7276593428297781,dpr,0.11850964893738647
90.0,,,0.4,1.0,1.0,,auc,0.6901798373603178,dpr,0.15160426110461708
100.0,,,0.4,0.0,0.0,,auc,0.7634589238939041,dpr,0.17270401551710152
100.0,,,0.4,0.0,1.0,,auc,0.6991112712539364,dpr,0.17924128920330287
100.0,,,0.4,1.0,0.0,,auc,0.7313871621325475,dpr,0.12261712865286535
100.0,,,0.4,1.0,1.0,,auc,0.6970810392556047,dpr,0.16306119423490958
,3.0,7.0,0.5,0.0,0.0,,auc,0.7572519383371429,dpr,0.05236538614285735
,3.0,7.0,0.5,0.0,1.0,,auc,0.7621207578711554,dpr,0.19892264445230207
,3.0,7.0,0.5,1.0,0.0,,auc,0.5873192188771945,dpr,0.02253644745768101
,3.0,7.0,0.5,1.0,1.0,,auc,0.6130796319332168,dpr,0.0453108656264256
,7.0,13.0,0.5,0.0,0.0,,auc,0.758718727462008,dpr,0.0999521704633133
,7.0,13.0,0.5,0.0,1.0,,auc,0.7490120284401002,dpr,0.2461729246857377
,7.0,13.0,0.5,1.0,0.0,,auc,0.5814891557164698,dpr,0.02943257196334465
,7.0,13.0,0.5,1.0,1.0,,auc,0.6107071390014828,dpr,0.07073668613655068
,10.0,20.0,0.5,0.0,0.0,,auc,0.7634939561522353,dpr,0.1262915982925976
,10.0,20.0,0.5,0.0,1.0,,auc,0.7326421704485723,dpr,0.23796778288665266
