k,u,f,tau,neg_corr,micro_agg,epsilon,perf_name,perf_val,fair_name,fair_val
,9.4,20.6,0.3,0.0,1.0,0.01,accuracy,0.4189999999999999,dpr,0.01660231660231661
,9.4,20.6,0.3,1.0,0.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,9.4,20.6,0.3,1.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.03528596243506395
,9.4,20.6,0.4,0.0,0.0,0.01,accuracy,0.472,dpr,0.0
,9.4,20.6,0.4,0.0,1.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,9.4,20.6,0.4,1.0,0.0,0.01,accuracy,0.472,dpr,0.0
,9.4,20.6,0.4,1.0,1.0,0.01,accuracy,0.397,dpr,0.02753769812593343
,9.4,20.6,0.5,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,9.4,20.6,0.5,0.0,1.0,0.01,accuracy,0.4320000000000001,dpr,0.004399311248626331
,9.4,20.6,0.5,1.0,0.0,0.01,accuracy,0.4300000000000001,dpr,0.020238095238095256
,9.4,20.6,0.5,1.0,1.0,0.01,accuracy,0.452,dpr,0.00039682539682539536
,9.4,20.6,0.6,0.0,0.0,0.01,accuracy,0.30000000000000004,dpr,0.0
,9.4,20.6,0.6,0.0,1.0,0.01,accuracy,0.4699999999999999,dpr,0.0
,9.4,20.6,0.6,1.0,0.0,0.01,accuracy,0.4659999999999999,dpr,0.019232637202525504
,9.4,20.6,0.6,1.0,1.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,9.4,20.6,0.7,0.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,9.4,20.6,0.7,0.0,1.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,9.4,20.6,0.7,1.0,0.0,0.01,accuracy,0.491,dpr,0.05670359052711992
,9.4,20.6,0.7,1.0,1.0,0.01,accuracy,0.4940000000000001,dpr,0.03820099702452645
,9.4,20.6,0.8,0.0,0.0,0.01,accuracy,0.6950000000000001,dpr,0.013513513513513507
,9.4,20.6,0.8,0.0,1.0,0.01,accuracy,0.354,dpr,0.04842925116897722
,9.4,20.6,0.8,1.0,0.0,0.01,accuracy,0.7,dpr,0.0
,9.4,20.6,0.8,1.0,1.0,0.01,accuracy,0.6910000000000001,dpr,0.0024064171122994533
,9.4,20.6,0.9,0.0,0.0,0.01,accuracy,0.5519999999999999,dpr,0.009269162210338685
,9.4,20.6,0.9,0.0,1.0,0.01,accuracy,0.5149999999999999,dpr,0.01154399216445953
,9.4,20.6,0.9,1.0,0.0,0.01,accuracy,0.547,dpr,0.027245053272450533
,9.4,20.6,0.9,1.0,1.0,0.01,accuracy,0.708,dpr,0.018532818532818542
,9.4,20.6,1.0,0.0,0.0,0.01,accuracy,0.5569999999999999,dpr,0.010714285714285714
,9.4,20.6,1.0,0.0,1.0,0.01,accuracy,0.631,dpr,0.02294427224004689
,9.4,20.6,1.0,1.0,0.0,0.01,accuracy,0.382,dpr,0.0
,9.4,20.6,1.0,1.0,1.0,0.01,accuracy,0.5439999999999999,dpr,0.0
,12.6,27.4,0.0,0.0,0.0,0.01,accuracy,0.46399999999999997,dpr,0.0
,12.6,27.4,0.0,0.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,12.6,27.4,0.0,1.0,0.0,0.01,accuracy,0.5579999999999999,dpr,0.01794414735591206
,12.6,27.4,0.0,1.0,1.0,0.01,accuracy,0.649,dpr,0.010606060606060608
,12.6,27.4,0.1,0.0,0.0,0.01,accuracy,0.366,dpr,0.0
,12.6,27.4,0.1,0.0,1.0,0.01,accuracy,0.7,dpr,0.0
,12.6,27.4,0.1,1.0,0.0,0.01,accuracy,0.5199999999999999,dpr,0.011656143759106374
,12.6,27.4,0.1,1.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,12.6,27.4,0.2,0.0,0.0,0.01,accuracy,0.46799999999999997,dpr,0.00802139037433155
,12.6,27.4,0.2,0.0,1.0,0.01,accuracy,0.542,dpr,0.0007936507936507907
,12.6,27.4,0.2,1.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,12.6,27.4,0.2,1.0,1.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,12.6,27.4,0.3,0.0,0.0,0.01,accuracy,0.428,dpr,0.013901572805682385
,12.6,27.4,0.3,0.0,1.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,12.6,27.4,0.3,1.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,12.6,27.4,0.3,1.0,1.0,0.01,accuracy,0.38,dpr,0.0
,12.6,27.4,0.4,0.0,0.0,0.01,accuracy,0.5359999999999999,dpr,0.03154761904761904
,12.6,27.4,0.4,0.0,1.0,0.01,accuracy,0.5760000000000001,dpr,0.04244779018941234
,12.6,27.4,0.4,1.0,0.0,0.01,accuracy,0.53,dpr,0.0
,12.6,27.4,0.4,1.0,1.0,0.01,accuracy,0.366,dpr,0.0
,12.6,27.4,0.5,0.0,0.0,0.01,accuracy,0.4189999999999999,dpr,0.01282711282711282
,12.6,27.4,0.5,0.0,1.0,0.01,accuracy,0.5710000000000001,dpr,0.02643046180457258
,12.6,27.4,0.5,1.0,0.0,0.01,accuracy,0.4,dpr,0.008353569694026225
,12.6,27.4,0.5,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,12.6,27.4,0.6,0.0,0.0,0.01,accuracy,0.5359999999999999,dpr,0.0
,12.6,27.4,0.6,0.0,1.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,12.6,27.4,0.6,1.0,0.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,12.6,27.4,0.6,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,12.6,27.4,0.7,0.0,0.0,0.01,accuracy,0.634,dpr,0.0
,12.6,27.4,0.7,0.0,1.0,0.01,accuracy,0.431,dpr,0.004312531709791978
,12.6,27.4,0.7,1.0,0.0,0.01,accuracy,0.45,dpr,0.0004058853373921866
,12.6,27.4,0.7,1.0,1.0,0.01,accuracy,0.409,dpr,0.0047619047619047675
,12.6,27.4,0.8,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,12.6,27.4,0.8,0.0,1.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,12.6,27.4,0.8,1.0,0.0,0.01,accuracy,0.456,dpr,0.0
,12.6,27.4,0.8,1.0,1.0,0.01,accuracy,0.3650000000000001,dpr,0.019264253230984664
,12.6,27.4,0.9,0.0,0.0,0.01,accuracy,0.493,dpr,0.006646372399797056
,12.6,27.4,0.9,0.0,1.0,0.01,accuracy,0.5579999999999999,dpr,0.010810810810810813
,12.6,27.4,0.9,1.0,0.0,0.01,accuracy,0.382,dpr,0.0
,12.6,27.4,0.9,1.0,1.0,0.01,accuracy,0.384,dpr,0.0021825396825396826
,12.6,27.4,1.0,0.0,0.0,0.01,accuracy,0.53,dpr,0.0
,12.6,27.4,1.0,0.0,1.0,0.01,accuracy,0.62,dpr,0.0
,12.6,27.4,1.0,1.0,0.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,12.6,27.4,1.0,1.0,1.0,0.01,accuracy,0.618,dpr,0.0
,15.6,34.4,0.0,0.0,0.0,0.01,accuracy,0.634,dpr,0.0
,15.6,34.4,0.0,0.0,1.0,0.01,accuracy,0.526,dpr,0.005952380952380954
,15.6,34.4,0.0,1.0,0.0,0.01,accuracy,0.473,dpr,0.024404761904761905
,15.6,34.4,0.0,1.0,1.0,0.01,accuracy,0.61,dpr,0.0
,15.6,34.4,0.1,0.0,0.0,0.01,accuracy,0.535,dpr,0.005534105534105532
,15.6,34.4,0.1,0.0,1.0,0.01,accuracy,0.366,dpr,0.0
,15.6,34.4,0.1,1.0,0.0,0.01,accuracy,0.30500000000000005,dpr,0.01450368879946345
,15.6,34.4,0.1,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,15.6,34.4,0.2,0.0,0.0,0.01,accuracy,0.4459999999999999,dpr,0.0
,15.6,34.4,0.2,0.0,1.0,0.01,accuracy,0.5349999999999999,dpr,0.006392106392106389
,15.6,34.4,0.2,1.0,0.0,0.01,accuracy,0.659,dpr,0.013343480466768145
,15.6,34.4,0.2,1.0,1.0,0.01,accuracy,0.37,dpr,0.027713427713427708
,15.6,34.4,0.3,0.0,0.0,0.01,accuracy,0.389,dpr,0.014256722475900575
,15.6,34.4,0.3,0.0,1.0,0.01,accuracy,0.5229999999999999,dpr,0.011184322213733965
,15.6,34.4,0.3,1.0,0.0,0.01,accuracy,0.62,dpr,0.0
,15.6,34.4,0.3,1.0,1.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,15.6,34.4,0.4,0.0,0.0,0.01,accuracy,0.5439999999999999,dpr,0.0
,15.6,34.4,0.4,0.0,1.0,0.01,accuracy,0.439,dpr,0.011121903836813985
,15.6,34.4,0.4,1.0,0.0,0.01,accuracy,0.675,dpr,0.018589186054939488
,15.6,34.4,0.4,1.0,1.0,0.01,accuracy,0.616,dpr,0.009363448575777335
,15.6,34.4,0.5,0.0,0.0,0.01,accuracy,0.569,dpr,0.01381461675579323
,15.6,34.4,0.5,0.0,1.0,0.01,accuracy,0.382,dpr,0.0
,15.6,34.4,0.5,1.0,0.0,0.01,accuracy,0.5529999999999999,dpr,0.007164307164307159
,15.6,34.4,0.5,1.0,1.0,0.01,accuracy,0.5940000000000001,dpr,0.009609609609609616
,15.6,34.4,0.6,0.0,0.0,0.01,accuracy,0.456,dpr,0.0
,15.6,34.4,0.6,0.0,1.0,0.01,accuracy,0.456,dpr,0.0
,15.6,34.4,0.6,1.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.01984126984126984
,15.6,34.4,0.6,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,15.6,34.4,0.7,0.0,0.0,0.01,accuracy,0.501,dpr,0.03779493779493778
,15.6,34.4,0.7,0.0,1.0,0.01,accuracy,0.5630000000000001,dpr,0.004188948306595363
,15.6,34.4,0.7,1.0,0.0,0.01,accuracy,0.455,dpr,0.01033891033891034
,15.6,34.4,0.7,1.0,1.0,0.01,accuracy,0.6519999999999999,dpr,0.028716387620497205
,15.6,34.4,0.8,0.0,0.0,0.01,accuracy,0.634,dpr,0.0
,15.6,34.4,0.8,0.0,1.0,0.01,accuracy,0.5760000000000001,dpr,0.020842760568787973
,15.6,34.4,0.8,1.0,0.0,0.01,accuracy,0.5359999999999999,dpr,0.0007770762506070785
,15.6,34.4,0.8,1.0,1.0,0.01,accuracy,0.541,dpr,0.033028648016561
,15.6,34.4,0.9,0.0,0.0,0.01,accuracy,0.62,dpr,0.0
,15.6,34.4,0.9,0.0,1.0,0.01,accuracy,0.472,dpr,0.0
,15.6,34.4,0.9,1.0,0.0,0.01,accuracy,0.4699999999999999,dpr,0.0
,15.6,34.4,0.9,1.0,1.0,0.01,accuracy,0.5039999999999999,dpr,0.020677361853832447
,15.6,34.4,1.0,0.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,15.6,34.4,1.0,0.0,1.0,0.01,accuracy,0.388,dpr,0.03105963105963105
,15.6,34.4,1.0,1.0,0.0,0.01,accuracy,0.30000000000000004,dpr,0.0
,15.6,34.4,1.0,1.0,1.0,0.01,accuracy,0.45,dpr,0.002039825157843613
,18.6,41.4,0.0,0.0,0.0,0.01,accuracy,0.6379999999999999,dpr,0.0027456027456027607
,18.6,41.4,0.0,0.0,1.0,0.01,accuracy,0.469,dpr,0.006506238859180035
,18.6,41.4,0.0,1.0,0.0,0.01,accuracy,0.6119999999999999,dpr,0.016577540106951873
,18.6,41.4,0.0,1.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.004581897515360378
,18.6,41.4,0.1,0.0,0.0,0.01,accuracy,0.541,dpr,0.013733261638798316
,18.6,41.4,0.1,0.0,1.0,0.01,accuracy,0.539,dpr,0.030753968253968256
,18.6,41.4,0.1,1.0,0.0,0.01,accuracy,0.5900000000000001,dpr,0.012955812955812962
,18.6,41.4,0.1,1.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,18.6,41.4,0.2,0.0,0.0,0.01,accuracy,0.493,dpr,0.0070422535211267625
,18.6,41.4,0.2,0.0,1.0,0.01,accuracy,0.62,dpr,0.0
,18.6,41.4,0.2,1.0,0.0,0.01,accuracy,0.442,dpr,0.014635427991592375
,18.6,41.4,0.2,1.0,1.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,18.6,41.4,0.3,0.0,0.0,0.01,accuracy,0.633,dpr,0.0037037037037036978
,18.6,41.4,0.3,0.0,1.0,0.01,accuracy,0.616,dpr,0.002139037433155089
,18.6,41.4,0.3,1.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,18.6,41.4,0.3,1.0,1.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,18.6,41.4,0.4,0.0,0.0,0.01,accuracy,0.618,dpr,0.0
,18.6,41.4,0.4,0.0,1.0,0.01,accuracy,0.30000000000000004,dpr,0.0
,18.6,41.4,0.4,1.0,0.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,18.6,41.4,0.4,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,18.6,41.4,0.5,0.0,0.0,0.01,accuracy,0.361,dpr,0.00757575757575757
,18.6,41.4,0.5,0.0,1.0,0.01,accuracy,0.4189999999999999,dpr,0.017824186498300146
,18.6,41.4,0.5,1.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,18.6,41.4,0.5,1.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,18.6,41.4,0.6,0.0,0.0,0.01,accuracy,0.44,dpr,0.01709567751335601
,18.6,41.4,0.6,0.0,1.0,0.01,accuracy,0.442,dpr,0.010695187165775423
,18.6,41.4,0.6,1.0,0.0,0.01,accuracy,0.30000000000000004,dpr,0.0
,18.6,41.4,0.6,1.0,1.0,0.01,accuracy,0.618,dpr,0.0
,18.6,41.4,0.7,0.0,0.0,0.01,accuracy,0.38,dpr,0.0
,18.6,41.4,0.7,0.0,1.0,0.01,accuracy,0.402,dpr,0.0720583597295926
,18.6,41.4,0.7,1.0,0.0,0.01,accuracy,0.5329999999999999,dpr,0.009180035650623886
,18.6,41.4,0.7,1.0,1.0,0.01,accuracy,0.457,dpr,0.0035714285714285718
,18.6,41.4,0.8,0.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,18.6,41.4,0.8,0.0,1.0,0.01,accuracy,0.618,dpr,0.0
,18.6,41.4,0.8,1.0,0.0,0.01,accuracy,0.5549999999999999,dpr,0.0015151515151515154
,18.6,41.4,0.8,1.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,18.6,41.4,0.9,0.0,0.0,0.01,accuracy,0.599,dpr,0.0253266310090011
,18.6,41.4,0.9,0.0,1.0,0.01,accuracy,0.44299999999999995,dpr,0.03643291878585997
,18.6,41.4,0.9,1.0,0.0,0.01,accuracy,0.588,dpr,0.014317856613957257
,18.6,41.4,0.9,1.0,1.0,0.01,accuracy,0.44299999999999995,dpr,0.03796653796653797
,18.6,41.4,1.0,0.0,0.0,0.01,accuracy,0.618,dpr,0.0
,18.6,41.4,1.0,0.0,1.0,0.01,accuracy,0.601,dpr,0.011706349206349187
,18.6,41.4,1.0,1.0,0.0,0.01,accuracy,0.5670000000000001,dpr,0.017532782904322496
,18.6,41.4,1.0,1.0,1.0,0.01,accuracy,0.485,dpr,0.012698412698412698
,21.6,48.4,0.0,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,21.6,48.4,0.0,0.0,1.0,0.01,accuracy,0.62,dpr,0.0
,21.6,48.4,0.0,1.0,0.0,0.01,accuracy,0.5359999999999999,dpr,0.0
,21.6,48.4,0.0,1.0,1.0,0.01,accuracy,0.618,dpr,0.0
,21.6,48.4,0.1,0.0,0.0,0.01,accuracy,0.619,dpr,0.011969111969111969
,21.6,48.4,0.1,0.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.0030303030303030307
,21.6,48.4,0.1,1.0,0.0,0.01,accuracy,0.30000000000000004,dpr,0.0
,21.6,48.4,0.1,1.0,1.0,0.01,accuracy,0.46399999999999997,dpr,0.0
,21.6,48.4,0.2,0.0,0.0,0.01,accuracy,0.385,dpr,0.013513513513513514
,21.6,48.4,0.2,0.0,1.0,0.01,accuracy,0.4,dpr,0.019552853519584936
,21.6,48.4,0.2,1.0,0.0,0.01,accuracy,0.5029999999999999,dpr,0.016666666666666673
,21.6,48.4,0.2,1.0,1.0,0.01,accuracy,0.6199999999999999,dpr,0.01954062542297837
,21.6,48.4,0.3,0.0,0.0,0.01,accuracy,0.5740000000000001,dpr,0.001973401973401967
,21.6,48.4,0.3,0.0,1.0,0.01,accuracy,0.5770000000000001,dpr,0.02569208353569696
,21.6,48.4,0.3,1.0,0.0,0.01,accuracy,0.494,dpr,0.012655971479500882
,21.6,48.4,0.3,1.0,1.0,0.01,accuracy,0.5359999999999999,dpr,0.0
,21.6,48.4,0.4,0.0,0.0,0.01,accuracy,0.368,dpr,0.002039825157843613
,21.6,48.4,0.4,0.0,1.0,0.01,accuracy,0.5199999999999999,dpr,0.016860701640518932
,21.6,48.4,0.4,1.0,0.0,0.01,accuracy,0.5289999999999999,dpr,0.008892146419340741
,21.6,48.4,0.4,1.0,1.0,0.01,accuracy,0.4920000000000001,dpr,0.02708974151421941
,21.6,48.4,0.5,0.0,0.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,21.6,48.4,0.5,0.0,1.0,0.01,accuracy,0.366,dpr,0.0
,21.6,48.4,0.5,1.0,0.0,0.01,accuracy,0.6460000000000001,dpr,0.030111704711024773
,21.6,48.4,0.5,1.0,1.0,0.01,accuracy,0.6689999999999999,dpr,0.012125824454591585
,21.6,48.4,0.6,0.0,0.0,0.01,accuracy,0.546,dpr,0.025849348967367423
,21.6,48.4,0.6,0.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,21.6,48.4,0.6,1.0,0.0,0.01,accuracy,0.5359999999999999,dpr,0.0
,21.6,48.4,0.6,1.0,1.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,21.6,48.4,0.7,0.0,0.0,0.01,accuracy,0.5579999999999999,dpr,0.014764448761534729
,21.6,48.4,0.7,0.0,1.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,21.6,48.4,0.7,1.0,0.0,0.01,accuracy,0.472,dpr,0.0
,21.6,48.4,0.7,1.0,1.0,0.01,accuracy,0.552,dpr,0.02702702702702701
,21.6,48.4,0.8,0.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.0
,21.6,48.4,0.8,0.0,1.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,21.6,48.4,0.8,1.0,0.0,0.01,accuracy,0.384,dpr,0.0028169014084507035
,21.6,48.4,0.8,1.0,1.0,0.01,accuracy,0.395,dpr,0.01322043969102793
,21.6,48.4,0.9,0.0,0.0,0.01,accuracy,0.478,dpr,0.02663734207851855
,21.6,48.4,0.9,0.0,1.0,0.01,accuracy,0.41,dpr,0.02934362934362935
,21.6,48.4,0.9,1.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,21.6,48.4,0.9,1.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,21.6,48.4,1.0,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,21.6,48.4,1.0,0.0,1.0,0.01,accuracy,0.5900000000000001,dpr,0.0271986271986272
,21.6,48.4,1.0,1.0,0.0,0.01,accuracy,0.4699999999999999,dpr,0.0
,21.6,48.4,1.0,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,24.8,55.2,0.0,0.0,0.0,0.01,accuracy,0.469,dpr,0.0029761904761904656
,24.8,55.2,0.0,0.0,1.0,0.01,accuracy,0.419,dpr,0.02538089592884114
,24.8,55.2,0.0,1.0,0.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,24.8,55.2,0.0,1.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,24.8,55.2,0.1,0.0,0.0,0.01,accuracy,0.539,dpr,0.00862290862290862
,24.8,55.2,0.1,0.0,1.0,0.01,accuracy,0.456,dpr,0.0
,24.8,55.2,0.1,1.0,0.0,0.01,accuracy,0.5499999999999999,dpr,0.004079650315687222
,24.8,55.2,0.1,1.0,1.0,0.01,accuracy,0.458,dpr,0.003666680379009145
,24.8,55.2,0.2,0.0,0.0,0.01,accuracy,0.456,dpr,0.0
,24.8,55.2,0.2,0.0,1.0,0.01,accuracy,0.5269999999999999,dpr,0.0015151515151515134
,24.8,55.2,0.2,1.0,0.0,0.01,accuracy,0.618,dpr,0.0
,24.8,55.2,0.2,1.0,1.0,0.01,accuracy,0.61,dpr,0.0
,24.8,55.2,0.3,0.0,0.0,0.01,accuracy,0.5439999999999999,dpr,0.0
,24.8,55.2,0.3,0.0,1.0,0.01,accuracy,0.6119999999999999,dpr,0.014144887967131781
,24.8,55.2,0.3,1.0,0.0,0.01,accuracy,0.539,dpr,0.08734263034965832
,24.8,55.2,0.3,1.0,1.0,0.01,accuracy,0.6370000000000001,dpr,0.01816878281181341
,24.8,55.2,0.4,0.0,0.0,0.01,accuracy,0.557,dpr,0.07096520386451699
,24.8,55.2,0.4,0.0,1.0,0.01,accuracy,0.382,dpr,0.0
,24.8,55.2,0.4,1.0,0.0,0.01,accuracy,0.48100000000000004,dpr,0.008329298381657885
,24.8,55.2,0.4,1.0,1.0,0.01,accuracy,0.43700000000000006,dpr,0.008110516934046342
,24.8,55.2,0.5,0.0,0.0,0.01,accuracy,0.525,dpr,0.007333657115104406
,24.8,55.2,0.5,0.0,1.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,24.8,55.2,0.5,1.0,0.0,0.01,accuracy,0.4890000000000001,dpr,0.04034935130825541
,24.8,55.2,0.5,1.0,1.0,0.01,accuracy,0.53,dpr,0.0
,24.8,55.2,0.6,0.0,0.0,0.01,accuracy,0.39,dpr,0.0
,24.8,55.2,0.6,0.0,1.0,0.01,accuracy,0.568,dpr,0.01784641784641785
,24.8,55.2,0.6,1.0,0.0,0.01,accuracy,0.38,dpr,0.0
,24.8,55.2,0.6,1.0,1.0,0.01,accuracy,0.539,dpr,0.0009639776763064431
,24.8,55.2,0.7,0.0,0.0,0.01,accuracy,0.382,dpr,0.0
,24.8,55.2,0.7,0.0,1.0,0.01,accuracy,0.648,dpr,0.015329768270944746
,24.8,55.2,0.7,1.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,24.8,55.2,0.7,1.0,1.0,0.01,accuracy,0.382,dpr,0.0
,24.8,55.2,0.8,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.0
,24.8,55.2,0.8,0.0,1.0,0.01,accuracy,0.62,dpr,0.0
,24.8,55.2,0.8,1.0,0.0,0.01,accuracy,0.609,dpr,0.018721461187214627
,24.8,55.2,0.8,1.0,1.0,0.01,accuracy,0.472,dpr,0.0
,24.8,55.2,0.9,0.0,0.0,0.01,accuracy,0.4699999999999999,dpr,0.0
,24.8,55.2,0.9,0.0,1.0,0.01,accuracy,0.5439999999999999,dpr,0.0
,24.8,55.2,0.9,1.0,0.0,0.01,accuracy,0.29600000000000004,dpr,0.004118404118404117
,24.8,55.2,0.9,1.0,1.0,0.01,accuracy,0.5319999999999999,dpr,0.0027777777777777683
,24.8,55.2,1.0,0.0,0.0,0.01,accuracy,0.7,dpr,0.0
,24.8,55.2,1.0,0.0,1.0,0.01,accuracy,0.3670000000000001,dpr,0.0014084507042253526
,24.8,55.2,1.0,1.0,0.0,0.01,accuracy,0.632,dpr,0.0025231934478509967
,24.8,55.2,1.0,1.0,1.0,0.01,accuracy,0.456,dpr,0.0
,28.0,62.0,0.0,0.0,0.0,0.01,accuracy,0.5379999999999999,dpr,0.02525497814473045
,28.0,62.0,0.0,0.0,1.0,0.01,accuracy,0.618,dpr,0.0
,28.0,62.0,0.0,1.0,0.0,0.01,accuracy,0.5439999999999999,dpr,0.0
,28.0,62.0,0.0,1.0,1.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,28.0,62.0,0.1,0.0,0.0,0.01,accuracy,0.5519999999999999,dpr,0.0
,28.0,62.0,0.1,0.0,1.0,0.01,accuracy,0.594,dpr,0.02760020294266869
,28.0,62.0,0.1,1.0,0.0,0.01,accuracy,0.391,dpr,0.0035714285714285718
,28.0,62.0,0.1,1.0,1.0,0.01,accuracy,0.382,dpr,0.0
,28.0,62.0,0.2,0.0,0.0,0.01,accuracy,0.6890000000000001,dpr,0.026114081996434942
,28.0,62.0,0.2,0.0,1.0,0.01,accuracy,0.447,dpr,0.0014084507042253526
,28.0,62.0,0.2,1.0,0.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,28.0,62.0,0.2,1.0,1.0,0.01,accuracy,0.5539999999999999,dpr,0.0
,28.0,62.0,0.3,0.0,0.0,0.01,accuracy,0.44799999999999995,dpr,0.002039825157843613
,28.0,62.0,0.3,0.0,1.0,0.01,accuracy,0.475,dpr,0.005357142857142857
,28.0,62.0,0.3,1.0,0.0,0.01,accuracy,0.4619999999999999,dpr,0.0
,28.0,62.0,0.3,1.0,1.0,0.01,accuracy,0.523,dpr,0.009276347741622159
,28.0,62.0,0.4,0.0,0.0,0.01,accuracy,0.472,dpr,0.0030303030303030307
,28.0,62.0,0.4,0.0,1.0,0.01,accuracy,0.5369999999999999,dpr,0.0360092393617113
,28.0,62.0,0.4,1.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,28.0,62.0,0.4,1.0,1.0,0.01,accuracy,0.373,dpr,0.009276347741622159
,28.0,62.0,0.5,0.0,0.0,0.01,accuracy,0.62,dpr,0.0
,28.0,62.0,0.5,0.0,1.0,0.01,accuracy,0.366,dpr,0.0
,28.0,62.0,0.5,1.0,0.0,0.01,accuracy,0.4779999999999999,dpr,0.010515873015873024
,28.0,62.0,0.5,1.0,1.0,0.01,accuracy,0.602,dpr,0.03734145104008117
,28.0,62.0,0.6,0.0,0.0,0.01,accuracy,0.539,dpr,0.009325396825396836
,28.0,62.0,0.6,0.0,1.0,0.01,accuracy,0.55,dpr,0.002182539682539697
,28.0,62.0,0.6,1.0,0.0,0.01,accuracy,0.38299999999999995,dpr,0.0017857142857142852
,28.0,62.0,0.6,1.0,1.0,0.01,accuracy,0.382,dpr,0.0
,28.0,62.0,0.7,0.0,0.0,0.01,accuracy,0.46399999999999997,dpr,0.002039825157843613
,28.0,62.0,0.7,0.0,1.0,0.01,accuracy,0.413,dpr,0.02848918437153732
,28.0,62.0,0.7,1.0,0.0,0.01,accuracy,0.5599999999999999,dpr,0.02172815992316395
,28.0,62.0,0.7,1.0,1.0,0.01,accuracy,0.382,dpr,0.0
,28.0,62.0,0.8,0.0,0.0,0.01,accuracy,0.612,dpr,0.0038559107052257725
,28.0,62.0,0.8,0.0,1.0,0.01,accuracy,0.38,dpr,0.0
,28.0,62.0,0.8,1.0,0.0,0.01,accuracy,0.618,dpr,0.0
,28.0,62.0,0.8,1.0,1.0,0.01,accuracy,0.461,dpr,0.040347563271312656
,28.0,62.0,0.9,0.0,0.0,0.01,accuracy,0.5279999999999999,dpr,0.0
,28.0,62.0,0.9,0.0,1.0,0.01,accuracy,0.5349999999999999,dpr,0.03641978573485423
,28.0,62.0,0.9,1.0,0.0,0.01,accuracy,0.61,dpr,0.0
,28.0,62.0,0.9,1.0,1.0,0.01,accuracy,0.4459999999999999,dpr,0.012698412698412698
,28.0,62.0,1.0,0.0,0.0,0.01,accuracy,0.618,dpr,0.0
,28.0,62.0,1.0,0.0,1.0,0.01,accuracy,0.612,dpr,0.023885918003565054
,28.0,62.0,1.0,1.0,0.0,0.01,accuracy,0.458,dpr,0.0014205986808726533
,28.0,62.0,1.0,1.0,1.0,0.01,accuracy,0.44799999999999995,dpr,0.0
