tau,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,kf,k,u,f,lf,nc,m
0.1,0.6788772790957704,0.7192529774265503,0.6782390997062034,0.766202361644861,0.6719931010055088,0.17988484413209013,0.1111860171120322,0.31118689412699285,2,40.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6664260990850607,0.7252057445385267,0.6507374290118262,0.8196088720842589,0.6543589480775547,0.2138122907135127,0.13717931325894633,0.38925368986918835,2,40.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6787322469193762,0.7191090503736131,0.6781610781578213,0.7659499321920282,0.6718647163910154,0.18145109270587498,0.1116767469966417,0.31464810187797976,2,50.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6675841558634812,0.7252937198964794,0.6523276022094741,0.8171448125622405,0.6557555270096674,0.2137234955888573,0.13563197531488894,0.3893624006691555,2,50.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6787322469193762,0.7191090503736131,0.6781610781578213,0.7659499321920282,0.6718647163910154,0.18145109270587498,0.1116767469966417,0.31464810187797976,2,50.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6675841558634812,0.7252937198964794,0.6523276022094741,0.8171448125622405,0.6557555270096674,0.2137234955888573,0.13563197531488894,0.3893624006691555,2,50.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6785877387031566,0.719009248992859,0.6780009506625794,0.7659515410249809,0.6717104820478017,0.18054929544564752,0.11047522417898163,0.31301011105839166,2,60.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6697570187085221,0.7264036785284228,0.6547114870435378,0.8161089758270659,0.6581500975698049,0.2232515536563092,0.14247400132817561,0.4075421774618241,2,60.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6785877387031566,0.719009248992859,0.6780009506625794,0.7659515410249809,0.6717104820478017,0.18054929544564752,0.11047522417898163,0.31301011105839166,2,60.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6697570187085221,0.7264036785284228,0.6547114870435378,0.8161089758270659,0.6581500975698049,0.2232515536563092,0.14247400132817561,0.4075421774618241,2,60.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6790221016880948,0.7195921105295198,0.6779497305473369,0.7672482408523225,0.6719971899240347,0.17775752514614385,0.10957224038591332,0.30659948329080394,2,70.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6729417534432043,0.7298499384464903,0.6559539346600164,0.8226879390921257,0.660905216268232,0.21972422285767448,0.1376252868981625,0.39965213452326154,2,70.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6790221016880948,0.7195921105295198,0.6779497305473369,0.7672482408523225,0.6719971899240347,0.17775752514614385,0.10957224038591332,0.30659948329080394,2,70.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6729417534432043,0.7298499384464903,0.6559539346600164,0.8226879390921257,0.660905216268232,0.21972422285767448,0.1376252868981625,0.39965213452326154,2,70.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,1.0,1.0
0.1,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,0.0,0.0
0.1,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,0.0,1.0
0.1,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,1.0,0.0
0.1,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6749682218153963,0.7147673659678997,0.6762709354328609,0.7586734382974474,0.6683878444152076,0.1265225454408788,0.07143454376259643,0.21524999273174053,2,0.0,7.0,3.0,0.0,0.0,0.0
0.2,0.6748236088071418,0.7173295632963186,0.6731170667407925,0.7680731754572863,0.6674556666050881,0.3797486924807371,0.2820683337986087,0.7243376172729726,2,0.0,7.0,3.0,0.0,0.0,1.0
0.2,0.6725071808741961,0.7029268354844918,0.6857626560675867,0.721761092579914,0.6687045017534492,0.08630686789925965,0.05122841582854527,0.14880351431891875,2,0.0,7.0,3.0,0.0,1.0,0.0
0.2,0.6735212533965719,0.7096884510645183,0.6796981489182136,0.7431097936701516,0.6681232774239314,0.35469427557431976,0.2669380040413082,0.6706550629420116,2,0.0,7.0,3.0,0.0,1.0,1.0
0.2,0.6746791005909223,0.7197354462620498,0.6700507948693317,0.7781164171259611,0.6665739906517956,0.1661473870779363,0.10075687314002175,0.28465348646137867,2,0.0,13.0,7.0,0.0,0.0,0.0
0.2,0.6683088975773128,0.7152646126661839,0.663872011573493,0.7755784315807009,0.6597798706539448,0.3650391305315532,0.2717857078942107,0.6962179773141172,2,0.0,13.0,7.0,0.0,0.0,1.0
0.2,0.6774291579645615,0.7185964888231584,0.6762910665926366,0.767309957995138,0.6703740138139491,0.1573575936855372,0.09471320268527594,0.26458988846560977,2,0.0,13.0,7.0,0.0,1.0,0.0
0.2,0.6703357851176448,0.7143372836770381,0.6683088584711185,0.7674660793780329,0.6625954912665077,0.3628943926440906,0.2740624084698562,0.6898961888630802,2,0.0,13.0,7.0,0.0,1.0,1.0
0.2,0.6781531661341484,0.7181706454950538,0.6782534933370867,0.7638022681578722,0.6714485125350688,0.17051304571512008,0.10363423818075652,0.2920232909295214,2,0.0,20.0,10.0,0.0,0.0,0.0
0.2,0.6664259942930257,0.7152525106122525,0.6609308568442297,0.7799608805347173,0.6575262928586664,0.35770486393334067,0.26710715164280197,0.6818375046268124,2,0.0,20.0,10.0,0.0,0.0,1.0
0.2,0.6790217873119899,0.7184228320215119,0.6795579806223124,0.7627138247245365,0.6724510895551223,0.16788089482723695,0.10200888923906577,0.2859140115904972,2,0.0,20.0,10.0,0.0,1.0,0.0
0.2,0.6664258895009908,0.7148919308429458,0.6613051535937118,0.7785981049299184,0.6576179455386097,0.35555701884073865,0.2660786759816426,0.6770738761551627,2,0.0,20.0,10.0,0.0,1.0,1.0
0.2,0.6775740853489207,0.7205908293433532,0.6743256346869447,0.7746222593213908,0.670024605279585,0.1715971194824547,0.10270300529503747,0.2955170860650997,2,0.0,26.0,14.0,0.0,0.0,0.0
0.2,0.6680194619767341,0.7188829729167695,0.6594123697053439,0.7904139548193994,0.6582535694798947,0.3522391493501139,0.25298764664179857,0.6727146837634072,2,0.0,26.0,14.0,0.0,0.0,1.0
0.2,0.6781530613421134,0.7206588558086786,0.6752507163218071,0.7735278598843104,0.6707112865148095,0.1704354608699839,0.10231301768526882,0.2927411266727358,2,0.0,26.0,14.0,0.0,1.0,0.0
0.2,0.6687434701463212,0.717527934409226,0.6617604348496668,0.7838280955530287,0.6594120506430576,0.3553233181407215,0.25976699437408207,0.6774499794882008,2,0.0,26.0,14.0,0.0,1.0,1.0
0.2,0.6777184887731054,0.7194925979628781,0.6759074282195858,0.7697810657365375,0.6705551605268659,0.1758593525450445,0.1082768149827614,0.30342917255407686,2,0.0,33.0,17.0,0.0,0.0,0.0
0.2,0.6675839462794112,0.7175782699205863,0.6601978663413286,0.7863344750109575,0.65814331280276,0.35609381235337423,0.25737776050005884,0.6809932957964544,2,0.0,33.0,17.0,0.0,0.0,1.0
0.2,0.6777184887731054,0.7194925979628781,0.6759074282195858,0.7697810657365375,0.6705551605268659,0.1758593525450445,0.1082768149827614,0.30342917255407686,2,0.0,33.0,17.0,0.0,1.0,0.0
0.2,0.6675839462794112,0.7175782699205863,0.6601978663413286,0.7863344750109575,0.65814331280276,0.35609381235337423,0.25737776050005884,0.6809932957964544,2,0.0,33.0,17.0,0.0,1.0,1.0
0.2,0.677284754540377,0.7191066476810978,0.675629170571743,0.769471203086686,0.6700770009223186,0.1730758878740115,0.10502089744282717,0.29780662416497206,2,0.0,39.2,20.8,0.0,0.0,0.0
0.2,0.6739553020054051,0.7246573741000726,0.663391865262691,0.798808334038495,0.6640585071633532,0.34261123661627907,0.24315548160322656,0.6510668050835065,2,0.0,39.2,20.8,0.0,0.0,1.0
0.2,0.6774294723406663,0.7191954320697407,0.675779134373584,0.769471203086686,0.6702320396820086,0.17329351573037716,0.10502089744282717,0.2982491020410783,2,0.0,39.2,20.8,0.0,1.0,0.0
0.2,0.6738105842051156,0.7244992621411002,0.6633136801657795,0.798536963617871,0.6639228219530411,0.34282886447264466,0.24358374712785183,0.6514950706081316,2,0.0,39.2,20.8,0.0,1.0,1.0
0.2,0.6788769647196655,0.720062671476207,0.6774451126105084,0.7692315003605035,0.6718635419961907,0.17595135201926365,0.10812514466657205,0.3033292224832921,2,0.0,46.0,24.0,0.0,0.0,0.0
0.2,0.671348180967461,0.7236191379044582,0.6601605592104169,0.800974830341989,0.6611262184008762,0.3385729240386997,0.23805410541343583,0.64486171882454,2,0.0,46.0,24.0,0.0,0.0,1.0
0.2,0.6788769647196655,0.720062671476207,0.6774451126105084,0.7692315003605035,0.6718635419961907,0.17595135201926365,0.10812514466657205,0.3033292224832921,2,0.0,46.0,24.0,0.0,1.0,0.0
0.2,0.671348180967461,0.7236191379044582,0.6601605592104169,0.800974830341989,0.6611262184008762,0.3385729240386997,0.23805410541343583,0.64486171882454,2,0.0,46.0,24.0,0.0,1.0,1.0
0.2,0.6767056737551491,0.717669684706868,0.6761183237573385,0.7651443358246574,0.6697058858492161,0.17598483382435062,0.10862186559384963,0.303474845498228,2,0.0,52.2,27.8,0.0,0.0,0.0
0.2,0.6712038823353115,0.7232387997401064,0.6604460873850149,0.7996922886779013,0.6611035558322061,0.3349795610885716,0.23587336841626422,0.6369873390453467,2,0.0,52.2,27.8,0.0,0.0,1.0
0.2,0.6767056737551491,0.717669684706868,0.6761183237573385,0.7651443358246574,0.6697058858492161,0.17598483382435062,0.10862186559384963,0.303474845498228,2,0.0,52.2,27.8,0.0,1.0,0.0
0.2,0.6712038823353115,0.7232387997401064,0.6604460873850149,0.7996922886779013,0.6611035558322061,0.3349795610885716,0.23587336841626422,0.6369873390453467,2,0.0,52.2,27.8,0.0,1.0,1.0
0.2,0.6758368429932377,0.7177945548311756,0.6742193598953286,0.7678282865232916,0.6685542822262577,0.17004504554632516,0.10400331931337929,0.2919091530665385,2,0.0,59.2,30.8,0.0,0.0,0.0
0.2,0.6759812464174223,0.727415621008239,0.6638748348382519,0.804729671248451,0.6657838852850987,0.333947791459158,0.23004545354755696,0.6343108939272091,2,0.0,59.2,30.8,0.0,0.0,1.0
0.2,0.6758368429932377,0.7177945548311756,0.6742193598953286,0.7678282865232916,0.6685542822262577,0.17004504554632516,0.10400331931337929,0.2919091530665385,2,0.0,59.2,30.8,0.0,1.0,0.0
0.2,0.6759812464174223,0.727415621008239,0.6638748348382519,0.804729671248451,0.6657838852850987,0.333947791459158,0.23004545354755696,0.6343108939272091,2,0.0,59.2,30.8,0.0,1.0,1.0
0.2,0.6745331252862132,0.7167241364035906,0.6733068939350458,0.7668091903451988,0.667341095747523,0.16420951005583415,0.09916270173560553,0.2804134974449738,2,0.0,65.4,34.6,0.0,0.0,0.0
0.2,0.6719275761287935,0.7270676073257325,0.6576762971247855,0.8133842555876623,0.6608173543821698,0.3090897427256647,0.21268897605462453,0.5845045088357518,2,0.0,65.4,34.6,0.0,0.0,1.0
0.2,0.6745331252862132,0.7167241364035906,0.6733068939350458,0.7668091903451988,0.667341095747523,0.16420951005583415,0.09916270173560553,0.2804134974449738,2,0.0,65.4,34.6,0.0,1.0,0.0
0.2,0.6719275761287935,0.7270676073257325,0.6576762971247855,0.8133842555876623,0.6608173543821698,0.3090897427256647,0.21268897605462453,0.5845045088357518,2,0.0,65.4,34.6,0.0,1.0,1.0
0.2,0.6735212533965719,0.7192467586892455,0.6685204116229088,0.7789293714396598,0.665227346239959,0.15974817446470685,0.09586280451452762,0.27174287621115567,2,10.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6716377213600749,0.7207122458538786,0.6636925492954078,0.7891088108210438,0.6623889524162136,0.18501846469018995,0.11258741411625153,0.3267676288196547,2,10.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6736659711968612,0.7072030964556979,0.6828563211767524,0.734261317718962,0.6690690620642495,0.106988951532012,0.057753020422900446,0.18447177304868118,2,10.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6703347371972951,0.7076126470307657,0.6759713432762423,0.7431471469813766,0.6647274615186424,0.13552628910505757,0.06546080386620615,0.2252791753959517,2,10.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6781537948863583,0.7194693032053904,0.6766826516031599,0.7686599093670861,0.6710434799346215,0.17604535946228345,0.11051789428133155,0.3027392053971918,2,20.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6685971804655072,0.7216109467283247,0.6576689046332582,0.7998550597814683,0.6581974132995592,0.20415648954179266,0.12535600479927095,0.3688880916894602,2,20.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6784431256949022,0.718188601380764,0.6786805243384958,0.7632411309526276,0.6717718311300981,0.1712208924131619,0.10569593399022008,0.29276580188254553,2,20.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6700450920126464,0.7210578834413661,0.6607001027811097,0.7942357015162009,0.6602581006906634,0.19101758481387196,0.11365117216444787,0.3412465910291903,2,20.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6778640449096746,0.7188608888692585,0.6768281525715893,0.7670317633113243,0.6708332426410986,0.180831020107785,0.11208802243110509,0.31352736145617255,2,30.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6665728079340146,0.7172620424989967,0.6585586576528863,0.7877917463845371,0.6568700783972486,0.21355826131506422,0.14261212872185886,0.3847941458090952,2,30.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6782981983105427,0.7183404600032026,0.6783068954837521,0.7640761321935232,0.6715695666415019,0.1786404547206843,0.11119113704468624,0.30850890449649504,2,30.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6665727031419796,0.7169107656295566,0.6589202082258705,0.786438544844617,0.6569822699651214,0.21188572732306796,0.14136367019609938,0.38132237328396623,2,30.0,0.0,0.0,0.0,1.0,1.0
0.2,0.678732456503446,0.719235975633787,0.6779839250768033,0.7664752129409047,0.671820884678222,0.17981775874454822,0.1118129763596811,0.31093857985166584,2,40.0,0.0,0.0,0.0,0.0,0.0
0.2,0.666136558692447,0.7250315231641359,0.6504469966296291,0.8196088720842589,0.6540428147921656,0.21336409035339657,0.13717931325894633,0.3883487633880742,2,40.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6788772790957704,0.719181088071246,0.6783379244308565,0.7659405815401489,0.6720240232508875,0.178406535094951,0.11046399545138239,0.3079274837070596,2,40.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6662812764927363,0.7250498492871197,0.6506601570723728,0.8193360207882152,0.6542225224295327,0.21279835586287904,0.13655235401129742,0.38714197344120327,2,40.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6787322469193762,0.7191090503736131,0.6781610781578213,0.7659499321920282,0.6718647163910154,0.18145109270587498,0.1116767469966417,0.31464810187797976,2,50.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6675841558634812,0.7252937198964794,0.6523276022094741,0.8171448125622405,0.6557555270096674,0.2137234955888573,0.13563197531488894,0.3893624006691555,2,50.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6787322469193762,0.7191090503736131,0.6781610781578213,0.7659499321920282,0.6718647163910154,0.18145109270587498,0.1116767469966417,0.31464810187797976,2,50.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6675841558634812,0.7252937198964794,0.6523276022094741,0.8171448125622405,0.6557555270096674,0.2137234955888573,0.13563197531488894,0.3893624006691555,2,50.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6785877387031566,0.719009248992859,0.6780009506625794,0.7659515410249809,0.6717104820478017,0.18054929544564752,0.11047522417898163,0.31301011105839166,2,60.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6697570187085221,0.7264036785284228,0.6547114870435378,0.8161089758270659,0.6581500975698049,0.2232515536563092,0.14247400132817561,0.4075421774618241,2,60.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6785877387031566,0.719009248992859,0.6780009506625794,0.7659515410249809,0.6717104820478017,0.18054929544564752,0.11047522417898163,0.31301011105839166,2,60.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6697570187085221,0.7264036785284228,0.6547114870435378,0.8161089758270659,0.6581500975698049,0.2232515536563092,0.14247400132817561,0.4075421774618241,2,60.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6788772790957704,0.7195029601579961,0.6777760726933012,0.7672467437258695,0.6718411736186283,0.17812475029063232,0.1106311650763268,0.3072198156809489,2,70.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6727969308508799,0.7295603855636528,0.6560061396918038,0.8218663909510889,0.6608021374184968,0.22021315291811847,0.13786225853604278,0.4007634241453372,2,70.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6791669242804194,0.7196116065128477,0.6781982152659813,0.7669738924298259,0.6721677109335694,0.17842145680331775,0.1100042058286779,0.30790576671776393,2,70.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6725072856662311,0.7294515429791094,0.6556547622436091,0.8221407393735853,0.6604763486667821,0.21865519640196193,0.1374302930932782,0.3975509393603497,2,70.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6781533757182184,0.7188910928403305,0.6773372372977189,0.7664987244924877,0.6712180192477766,0.18273773653736847,0.11167431641146508,0.317940476726149,2,80.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6716392932405993,0.7300294667337475,0.653875541852498,0.8265182416664411,0.6592763001422626,0.21529321263960272,0.13691562061300336,0.3903132267619377,2,80.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6774296819247362,0.7187330314469145,0.6761589581357661,0.7675627766509461,0.6703096166255439,0.17936046313955445,0.11245793185872817,0.31009357304263435,2,90.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6701909625253204,0.7299299813221405,0.6516740605201169,0.8297021508978265,0.6574088529901168,0.21857907437609567,0.1386651681728617,0.39850312684682043,2,90.0,0.0,0.0,0.0,1.0,1.0
0.2,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,0.0,1.0
0.2,0.6785879482872266,0.7190024423807048,0.6779421685295739,0.7659323766441901,0.6716743625300373,0.17679477994099188,0.1083962505294049,0.3049133541164729,2,100.0,0.0,0.0,0.0,1.0,0.0
0.2,0.6685978092177169,0.7275354798622955,0.6515233677996932,0.8237135185520321,0.6560912891023033,0.22347674060229727,0.14841497678752985,0.40717336738342863,2,100.0,0.0,0.0,0.0,1.0,1.0
0.3,0.669610833819743,0.7175855798418252,0.6635353077381246,0.7817466817033623,0.6607114571110433,0.08288472507004863,0.050836216123776604,0.1457155278406882,2,0.0,7.0,3.0,0.0,0.0,0.0
0.3,0.6738107937891856,0.7226001149961541,0.6654919476162197,0.7907546535077831,0.664536747388769,0.34432379949519043,0.2474129173180913,0.6533885864767818,2,0.0,7.0,3.0,0.0,0.0,1.0
0.3,0.6667166873980243,0.6905234093220686,0.6893184512157727,0.6924913571608082,0.6648786354808826,0.029756225847528305,0.0540893895029958,0.0938468464434739,2,0.0,7.0,3.0,0.0,1.0,0.0
0.3,0.6733760116361076,0.7045310129586757,0.6856421512997637,0.7252961594891594,0.6694065015312349,0.30643412057110997,0.22959036365538346,0.5698933632258267,2,0.0,7.0,3.0,0.0,1.0,1.0
0.3,0.673231293835818,0.7200310165136603,0.6671891843708544,0.7826943337512455,0.6646478554993073,0.15767257790840428,0.09421436860396093,0.26754509723134906,2,0.0,13.0,7.0,0.0,0.0,0.0
0.3,0.6667164778139544,0.7154277810817692,0.6610401758500897,0.7799281868576807,0.6577469686181885,0.36257888576933833,0.2680689263190764,0.6924253032533269,2,0.0,13.0,7.0,0.0,0.0,1.0
0.3,0.6765603272026499,0.7150801423218253,0.6788560197342063,0.7562744641977855,0.6703241884916269,0.13382959703517017,0.06932648713856586,0.21914268516446792,2,0.0,13.0,7.0,0.0,1.0,0.0
0.3,0.6725079144184409,0.7153289005055816,0.6710892737813061,0.7661365173472289,0.6650584245977255,0.3485075936250397,0.2659153214434329,0.6579378087869594,2,0.0,13.0,7.0,0.0,1.0,1.0
0.3,0.6765606415787548,0.7176529096295228,0.6758439157753042,0.7656918378890335,0.6695825329712846,0.16422700934807427,0.09822777121569523,0.280053784226798,2,0.0,20.0,10.0,0.0,0.0,0.0
0.3,0.666860566862034,0.7164968484113331,0.6603151231242796,0.7837654128192714,0.6577072961816299,0.35394426862356715,0.26171312032206895,0.6745043677669461,2,0.0,20.0,10.0,0.0,0.0,1.0
0.3,0.6777186983571752,0.7164804246061518,0.6793494396153199,0.7586793567403453,0.6713738007826173,0.15846238030476972,0.09166292352845291,0.26778620434977696,2,0.0,20.0,10.0,0.0,1.0,0.0
0.3,0.6674388093109819,0.7162709411767341,0.661444116022473,0.7814555436990879,0.6583716038080414,0.34981599282022086,0.26064129597378793,0.665220996987453,2,0.0,20.0,10.0,0.0,1.0,1.0
0.3,0.6764161333625354,0.7201417453917639,0.6727036730099123,0.7757097062661524,0.6686871986072622,0.16873497792950293,0.10215892417940116,0.2896322692439574,2,0.0,26.0,14.0,0.0,0.0,0.0
0.3,0.6690330105389349,0.7185467474539167,0.6611911812876101,0.7870717678572179,0.6594822080294375,0.3549378004445634,0.2590231688932589,0.6767249318461002,2,0.0,26.0,14.0,0.0,0.0,1.0
0.3,0.6787323517114112,0.7199228026754556,0.6771280258705364,0.7694446320064674,0.6716147777263062,0.16657633228175459,0.1013719880483112,0.28380309364575956,2,0.0,26.0,14.0,0.0,1.0,0.0
0.3,0.6701910673173553,0.7178951041694154,0.6638594022850814,0.7816640819439045,0.6611492540277173,0.3566394343218183,0.26241957269383864,0.6792133839048662,2,0.0,26.0,14.0,0.0,1.0,1.0
0.3,0.6771397223639826,0.7191967835737267,0.6752050816151576,0.7700444546742022,0.6699123789692842,0.175183473265106,0.10783362081239758,0.30225717742395825,2,0.0,33.0,17.0,0.0,0.0,0.0
0.3,0.6662807525325615,0.7171569375327508,0.6586177953797767,0.7877062171234404,0.6566730651375825,0.35260206045756814,0.25521793328623593,0.6741612224491655,2,0.0,33.0,17.0,0.0,0.0,1.0
0.3,0.6774290531725263,0.7194491806092368,0.6754428600239312,0.770319815836306,0.6702014414145839,0.17259709333736312,0.10624381334527558,0.29666079222550595,2,0.0,33.0,17.0,0.0,1.0,0.0
0.3,0.6683076400728932,0.718501140379896,0.6604400421298223,0.7882340679553266,0.658776763579036,0.3528566445167348,0.254379901827682,0.6741385492526284,2,0.0,33.0,17.0,0.0,1.0,1.0
0.3,0.6765608511628247,0.7185925021896479,0.6749461796335662,0.7692038234075416,0.6693172777971739,0.17241914821886614,0.10545662729032172,0.29645649735935337,2,0.0,39.2,20.8,0.0,0.0,0.0
0.3,0.6730866808275635,0.7241996603416627,0.6624589284836757,0.7990826824609917,0.6631078608630814,0.34216779511372997,0.242723516160462,0.6504683607816253,2,0.0,39.2,20.8,0.0,0.0,1.0
0.3,0.6775741901409558,0.7191458824227779,0.6760759765239505,0.7689314402473102,0.6704289390679516,0.17048504039812487,0.10353571604320637,0.29218216169854283,2,0.0,39.2,20.8,0.0,1.0,0.0
0.3,0.6735209390204668,0.7243234368380336,0.6630265480723594,0.798536963617871,0.6636114698368158,0.3417382873895044,0.24358374712785183,0.6491403298772147,2,0.0,39.2,20.8,0.0,1.0,1.0
0.3,0.6785873195350167,0.7197398351586122,0.6772881979200711,0.7686927665117684,0.6715932283172977,0.17640245708682134,0.10909509264618125,0.30429821492412074,2,0.0,46.0,24.0,0.0,0.0,0.0
0.3,0.6717826487444342,0.7241518122544419,0.6603206180891261,0.802058286545271,0.6615136255148628,0.33808780248458603,0.23631871483291764,0.64417344866287,2,0.0,46.0,24.0,0.0,0.0,1.0
0.3,0.6788769647196656,0.7199324114674579,0.6776174711255724,0.7686967410022147,0.6719084611877969,0.1749619750116173,0.10788655332647264,0.30098530966614345,2,0.0,46.0,24.0,0.0,1.0,0.0
0.3,0.6723619391137319,0.724296306951682,0.6610827802704947,0.8012476816380326,0.6621838362021965,0.33639901099522146,0.23757101362599625,0.6396616246233306,2,0.0,46.0,24.0,0.0,1.0,1.0
0.3,0.6767056737551491,0.717669684706868,0.6761183237573385,0.7651443358246574,0.6697058858492161,0.17598483382435062,0.10862186559384963,0.303474845498228,2,0.0,52.2,27.8,0.0,0.0,0.0
0.3,0.6712038823353115,0.7232387997401064,0.6604460873850149,0.7996922886779013,0.6611035558322061,0.3349795610885716,0.23587336841626422,0.6369873390453467,2,0.0,52.2,27.8,0.0,0.0,1.0
0.3,0.6767056737551491,0.717669684706868,0.6761183237573385,0.7651443358246574,0.6697058858492161,0.17598483382435062,0.10862186559384963,0.303474845498228,2,0.0,52.2,27.8,0.0,1.0,0.0
